ID1,ID2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH
UCR0077083,1967,33.48333,-117.05,381,17.1,24.7,11.2,13.5,364,25,74.4,981,12,4385,1142,787,340,52,344,292,1,-9.7,45.5,17.3,1524,1184,50
UCR0070268,1968,33.73722,-116.77194,1463,13.8,22.8,6.9,15.9,476,64,50.1,357.2,39,3318,2003,466,297,110,319,209,4,-16.5,41.3,20.1,1317,911,54
UCR0077081,1970,33.56833,-116.5275,1220,14.1,23.8,6.4,17.3,306,61,78.9,387.9,42,3441,1981,557,295,111,319,207,3,-17.1,41.3,-9999,1356,1070,54
UCR0077098,1980,33.80361,-117.355,625,17,25,10.8,14.1,298,27,90.5,915.7,13,4345,1196,791,348,42,351,309,1,-7.7,45.7,17.3,1474,1189,54
UCR0077107,1976,33.96667,-117.325,274,17.6,25.1,11.4,13.6,244,18,113.3,1420.2,11,4557,1043,860,346,43,347,304,0,-8.6,45.7,16.8,1532,1289,51
UCR0077145,1976,34.20222,-117.48611,1433,13.5,22.5,6.6,15.9,946,58,24.9,387.7,42,3218,2076,426,314,94,329,235,11,-13.9,39.9,17.9,1186,777,61
UCR0077148,1971,34.10167,-117.01083,1037,14.1,23.2,7,16.2,494,64,48.7,363.3,36,3393,1938,488,288,115,314,199,4,-17.5,42,-9999,1377,965,51
UCR0077149,1970,34.2175,-117.46139,884,15.7,24.1,9.2,14.9,730,46,35.2,527.1,21,3915,1513,649,339,59,345,286,3,-9.6,42.6,-9999,1331,914,58
UCR0077159,1968,34.01167,-116.985,1098,15,23.9,8,15.9,478,62,52.2,384.2,27,3695,1706,595,319,88,331,243,2,-13.5,42.8,-9999,1373,972,54
UCR0077160,1968,34.23278,-117.47333,915,15.4,24,8.9,15.1,735,44,34.6,545.9,23,3819,1590,622,333,70,340,270,3,-10.8,42.4,-9999,1330,914,57
UCR0077165,1973,34.24333,-117.26333,1829,10.7,20.3,3,17.3,817,69,25.3,294.5,106,2414,2883,218,274,120,309,189,39,-19.2,36.1,20.6,987,613,66
UCR0077184,1981,35.45889,-120.335,423,14.7,22.8,7.7,15.1,396,22,62.3,1042.4,29,3565,1723,487,296,106,308,202,2,-17,44.5,-9999,1483,1156,46
UCR0077190,1983,35.26389,-120.28417,506,15.8,24.1,8.9,15.3,589,29,43.8,834.1,22,3959,1506,686,332,66,339,272,2,-11.2,43.3,-9999,1345,958,56
UCR0077193,1975,34.45878,-119.64953,412,15,20.2,11.1,9.1,537,16,46.6,1241.6,13,3597,1425,284,353,29,354,325,1,-5.7,40.3,-9999,1185,834,62
UCR0077192,1967,34.57806,-119.95667,229,15.9,22.2,10.4,11.8,471,14,55,1558.5,15,3938,1321,506,336,61,338,277,1,-10.3,44.2,-9999,1452,1082,50
UCR0077205,1967,36.96722,-119.35361,412,15.9,26.8,6.7,20.1,549,30,47.1,902.6,35,4042,1680,896,310,92,321,229,5,-15.7,44.4,-9999,1422,1056,52
UCR0077206,1983,40.89553,-123.77347,823,11.9,19.8,5.1,14.8,2182,195,10,102,64,2667,2484,240,293,117,316,199,44,-16.5,40.7,-9999,1056,524,59
UCR0077034,1974,34.32861,-118.12167,976,15.1,24.2,8,16.2,580,27,43.3,890,27,3740,1688,626,327,75,336,260,3,-12.2,42.5,-9999,1315,935,58
UCR0077087,1985,33.89167,-116.69167,489,17.8,27.4,10,17.4,274,35,101.5,785.9,15,4684,1178,1101,327,71,333,262,1,-12.9,44.9,-9999,1617,1342,48
UCR0077074,1988,33.75083,-117.45611,381,17.5,25.2,11.3,14,282,19,97.3,1318,11,4514,1087,857,347,44,348,304,0,-8.3,46.2,-9999,1551,1279,51
UCR0077050,1980,33.80361,-117.355,625,17,25,10.8,14.1,298,27,90.5,915.7,13,4345,1196,791,348,42,351,309,1,-7.7,45.7,17.3,1474,1189,54
UCR0077150,1993,34.025,-116.98333,979,15.2,24.2,8.2,16.1,457,60,55.1,400.7,26,3764,1668,630,312,96,327,231,2,-14.5,43.5,-9999,1430,1029,51
UCR0077151,1992,34.025,-116.99167,1009,15.3,24.2,8.3,16,461,60,54.8,401.4,25,3787,1646,634,318,89,330,241,2,-13.6,43.3,-9999,1411,1012,53
UCR0077162,1993,34.3,-117.21667,1524,12.1,21.8,4.7,17.1,493,54,44.9,401.7,71,2830,2474,335,277,123,310,187,12,-18.6,38.9,18.2,1184,831,58
UCR0077163,1988,34.34639,-117.27639,976,15.2,25.1,7.1,18.1,239,26,105.3,961,33,3790,1743,704,302,96,320,223,2,-16.5,42.8,-9999,1425,1186,51
UCR0077164,1965,34.28278,-117.33139,1524,12.9,21.7,6.1,15.7,813,66,28.2,330.9,49,3021,2219,353,315,88,329,241,12,-14,38.5,18.1,1117,726,64
UCR0077137,1975,34.05667,-116.395,1341,14.7,24.6,6.9,17.8,207,48,119.4,514,37,3628,1859,640,297,105,317,212,2,-17.1,41.5,-9999,1381,1174,53
UCR0077166,1988,34.18611,-116.43167,1128,15.9,26.4,7.5,18.9,171,35,151.1,764.7,31,4042,1639,860,309,90,322,231,1,-15.8,42.8,-9999,1437,1269,53
UCR0077177,1951,32.97722,-116.57917,-9999,12,21.3,4.7,16.5,751,77,29.3,275,68,2758,2509,304,271,127,304,176,17,-19.4,39.9,20,1223,774,56
UCR0077004,1950,34.97139,-119.45583,823,14.4,23.2,7.6,15.6,196,14,124.6,1670.2,33,3501,1825,508,302,98,316,218,1,-15.7,42.9,-9999,1383,1185,51
UCR0077202,1967,39.15,-122.43,396,15.8,26.1,6.9,19.2,541,26,47.6,1005.7,33,3997,1658,842,322,79,330,250,5,-13.6,43.6,-9999,1352,1049,54
UCR0077038,1996,34.78567,-118.63333,915,15.3,26.9,5.8,21.2,242,22,104.4,1216.4,46,3904,1866,891,287,99,308,209,3,-19.4,44.7,-9999,1418,1180,52
UCR0077169,1996,34.09167,-116.95833,1341,11.3,20.6,4.1,16.5,546,79,39.1,259.2,80,2565,2673,242,232,147,293,146,16,-23.3,39.3,-9999,1259,839,50
UCR0077093,1997,33.96667,-117.32222,427,17.3,25,11.1,13.9,257,22,106.2,1135,12,4457,1114,825,346,43,347,304,0,-8.5,45.5,-9999,1497,1243,52
UCR0077002,1997,34.9355,-119.11933,1220,14,23.5,6.4,17.1,273,17,87.8,1422,43,3385,2000,523,312,91,326,235,3,-15,40.5,16.7,1221,965,60
UCR0077189,1997,35.38,-120.10667,549,15.3,24.2,8,16.2,214,15,118,1638.1,28,3787,1666,653,309,94,323,229,1,-15.3,44.6,-9999,1433,1219,50
UCR0077188,1997,35.14667,-119.77167,610,14.9,24.2,7.4,16.8,174,12,142.9,1974.7,32,3676,1764,625,299,102,317,215,1,-16.6,44.1,-9999,1436,1262,49
UCR0077094,1997,33.59,-117.02333,488,17.3,25.5,10.8,14.7,307,26,89,975.1,13,4478,1156,878,335,62,340,278,1,-11,46.4,-9999,1604,1309,48
UCR0077041,1993,36.42417,-121.88833,300,12.9,16.6,9.4,7.3,648,26,35.4,652.2,22,2869,1976,95,334,70,336,267,3,-10,36,-9999,1035,651,63
UCR0077035,1995,34.33333,-118.51667,457,17.2,24.5,11.4,13.2,430,15,63.3,1586,11,4421,1090,776,357,22,358,335,1,-5.3,44.3,-9999,1393,1055,58
UCR0077036,1967,34.42111,-118.53167,366,17.1,24.4,11.1,13.3,379,14,71.5,1716.7,12,4371,1122,758,350,37,350,312,1,-7.6,45.1,-9999,1457,1132,53
UCR0077085,1996,33.98333,-116.85833,915,15.6,24.8,8.5,16.2,452,57,56.7,434.8,23,3924,1568,701,316,90,329,239,2,-14.1,44.2,-9999,1463,1060,51
UCR0077084,1995,33.9,-116.66667,335,19.2,29,10.9,18.1,233,29,125.3,1012.3,11,5152,973,1380,339,54,339,285,0,-10.9,46,-9999,1680,1447,48
UCR0077080,1995,33.93222,-117.18028,579,16.9,24.9,10.4,14.6,288,26,93.3,953.3,14,4326,1228,801,337,59,341,283,1,-10.6,45,-9999,1507,1225,51
UCR0077079,1996,33.625,-117.25,439,17.4,25.4,11,14.4,264,17,103.9,1481.4,12,4498,1125,870,339,55,342,287,1,-9.9,46.5,-9999,1590,1356,48
UCR0077077,1997,33.74167,-117.44167,370,17.6,25.4,11.4,13.9,284,18,97.2,1398.5,11,4560,1059,873,348,41,350,309,0,-7.9,46.2,-9999,1552,1281,51
UCR0077078,1993,33.71667,-117.10417,466,17.3,25.4,10.6,14.9,257,22,106.2,1179.1,13,4462,1169,873,331,65,336,271,0,-11.9,46.3,-9999,1600,1348,47
UCR0077076,1995,33.8,-117.1,579,17,25.2,10.3,14.9,288,28,93.8,912.1,14,4365,1225,830,337,59,341,282,1,-10.7,45.5,16.5,1530,1252,50
UCR0077075,1994,33.975,-117.29167,-9999,17.1,25,10.9,14.1,273,25,99.2,987.8,12,4399,1165,817,347,44,349,305,0,-8.2,45.2,-9999,1470,1204,53
UCR0077144,1997,34.04167,-117.45,-9999,17.4,24.6,11.4,13.2,343,20,80,1228.2,11,4503,1053,815,349,37,349,313,0,-7.7,44.9,17.3,1496,1176,52
UCR0077146,1994,34.17611,-117.53694,610,16.3,24.3,10,14.4,637,39,41.3,625.7,16,4125,1346,711,337,64,342,279,2,-10.3,43.8,-9999,1426,991,53
UCR0077153,1996,34.28444,-117.40389,1341,13.1,22.3,6,16.3,697,53,33.1,421.2,50,3081,2202,391,295,112,318,206,10,-16.5,39.7,-9999,1224,833,58
UCR0077152,1995,34.31917,-117.42278,1150,14.3,23.4,7.2,16.2,495,38,49.1,612.2,35,3469,1888,523,313,93,327,234,4,-14.2,40.8,-9999,1273,910,57
UCR0077154,1994,34.24778,-117.31778,1525,12.4,22,5,17,808,66,27.7,333.6,64,2899,2402,352,285,117,313,196,17,-17.7,39,20.5,1171,767,59
UCR0077155,1995,34.31917,-117.42278,1150,14.3,23.4,7.2,16.2,495,38,49.1,612.2,35,3469,1888,523,313,93,327,234,4,-14.2,40.8,18.8,1273,910,57
UCR0077157,1995,34.03917,-117.44028,366,17.4,24.7,11.4,13.2,343,21,80.1,1188,11,4502,1056,817,349,36,349,313,0,-7.6,44.9,-9999,1496,1174,52
UCR0077158,1995,34.42167,-117.45139,1134,14.3,24.2,6.3,17.9,279,28,87.3,858.4,41,3512,1944,596,292,106,316,210,3,-17.7,41.6,18.4,1358,1095,53
UCR0077161,1994,33.96667,-116.8,917,16.1,25.1,8.9,16.3,405,50,64.4,498.5,21,4062,1476,755,324,80,333,253,1,-13,44,-9999,1463,1091,52
UCR0077116,1994,34.26917,-117.4625,823,15.6,24.2,9.1,15.1,594,38,43.1,630.4,21,3901,1530,650,333,69,340,270,2,-11,42.9,-9999,1359,951,56
UCR0077115,1994,34.20833,-117.41583,707,16.8,24.7,10.8,13.9,622,41,43,597,13,4278,1236,764,351,36,354,318,1,-6.7,43.7,-9999,1395,973,57
UCR0077181,1995,33.41028,-116.95833,976,15.5,24.2,8.7,15.5,422,45,60.3,541.7,24,3855,1599,660,321,88,332,243,2,-13.1,43.6,17.9,1433,1066,53
UCR0077183,1971,33,-116.83333,390,16.5,23.5,11,12.5,366,25,72.3,954.8,13,4169,1229,651,332,68,337,269,1,-10.9,44.7,-9999,1540,1187,48
UCR0077003,1982,35.72917,-118.54944,1768,9.9,20.3,1.8,18.6,696,52,28.5,389.3,153,2255,3164,208,231,139,290,152,61,-24.1,37.3,-9999,1069,708,58
UCR0077039,1989,36.23181,-121.48528,-9999,14.9,22.5,8.7,13.8,601,19,41.3,1170.8,25,3614,1653,483,322,90,328,238,3,-12,42.8,-9999,1385,1009,51
UCR0077096,1997,33.96,-117.28333,915,16.5,24.8,10.2,14.6,312,33,84.8,747.2,16,4193,1310,752,345,46,348,302,1,-8.5,44.6,17.8,1410,1114,56
UCR0077090,1997,33.80944,-117.08583,610,16.9,25.2,10.2,15,297,30,90.7,850.3,15,4345,1246,828,336,60,341,280,1,-10.9,45.5,16.5,1528,1242,50
UCR0077097,1997,33.6,-117.045,488,17.3,25.4,10.7,14.7,299,26,91.2,995.1,13,4466,1164,873,334,62,339,277,1,-11.2,46.4,-9999,1599,1311,48
UCR0077167,1998,34.37472,-117.45,1250,14.1,23.7,6.7,17,386,34,62.3,692.2,40,3416,1974,533,304,100,323,222,4,-15.4,40.6,18.4,1285,971,57
UCR0077168,1999,34.03333,-117.38333,244,17.8,25,11.6,13.4,242,17,114.6,1507.9,10,4618,999,877,348,38,347,308,0,-8,45.5,-9999,1539,1297,51
UCR0077092,1998,33.69167,-117.03333,610,16.9,25.1,10.1,15,283,30,94.9,843,15,4332,1258,823,328,69,335,266,1,-12.3,45.9,17.4,1567,1292,48
UCR0077095,2001,33.7,-116.96667,494,17.2,25.5,10.3,15.1,271,29,100.4,868.7,14,4435,1201,877,324,74,333,259,1,-13.1,46.3,17.9,1626,1355,46
UCR0077091,2001,33.52528,-117.12389,366,17.1,24.7,11.1,13.6,350,24,77.4,1041.1,12,4379,1148,785,337,56,341,285,1,-10.5,45.6,17,1528,1202,50
UCR0077051,1994,33.98639,-116.78333,1200,14.6,23.9,7.5,16.4,431,58,57.1,409.9,32,3576,1817,571,299,107,318,212,3,-16.5,42.5,-9999,1396,1013,51
UCR0077156,1993,34.18917,-117.27139,600,16.8,25.5,10.1,15.4,536,39,50,658.5,15,4315,1277,831,334,63,339,275,1,-11,44.9,-9999,1495,1083,51
UCR0077037,1967,34.37861,-118.45833,518,16.8,24.6,10.5,14.2,424,20,63.1,1213.6,14,4270,1239,758,351,35,353,317,1,-7.2,44.4,-9999,1369,1033,58
UCR0077147,1968,34.20389,-117.40667,622,17.1,24.8,11.1,13.7,589,39,45.9,631.3,12,4372,1166,799,353,32,355,323,1,-6.2,44.1,-9999,1417,1001,56
UCR0077141,1998,34.032,-117.342,412,17.4,25,11.2,13.8,299,22,91.7,1143,11,4484,1091,832,347,39,347,307,0,-8.2,45.1,17,1492,1205,53
UCR0077138,1998,34.02056,-117.30389,396,17.4,25.1,11.2,13.9,273,23,100.4,1072.3,11,4493,1094,843,347,41,348,307,0,-8.2,45.2,16.4,1498,1232,52
UCR0077143,1995,34.31472,-117.57917,1695,10.4,20.3,3,17.2,699,55,29.2,366.8,115,2326,2984,205,230,144,292,147,40,-23.9,37.5,-9999,1159,795,54
UCR0077099,1989,33.60833,-117.04167,470,17.3,25.5,10.8,14.7,293,25,93.2,1010.1,13,4480,1153,877,335,61,340,278,1,-11,46.5,-9999,1602,1318,48
UCR0077139,2001,34.04444,-117.115,633,17,25.3,10.3,14.9,331,34,81.4,734.6,14,4356,1230,826,344,49,347,298,1,-9.1,44.5,16.8,1476,1161,53
UCR0077005,2001,35.08617,-118.394,1372,12.7,23.3,4.4,18.9,308,23,73.8,1025,71,3040,2387,455,289,109,312,203,8,-17.9,39.5,-9999,1156,906,61
UCR0079815,2001,33.69056,-116.70806,1494,13.2,22.2,6.2,16,512,70,45.3,318.6,48,3114,2178,403,277,125,311,186,6,-19,40.9,19.6,1313,886,52
UCR0077100,2001,33.68833,-116.66333,1463,13.2,22.4,6.2,16.3,482,67,48.2,333,48,3148,2163,421,277,125,311,186,6,-18.8,41.1,-9999,1322,910,52
UCR0077194,2002,35.09694,-120.07833,549,15.8,24.9,8.8,16.1,488,27,52.9,905,23,3978,1541,732,332,65,339,274,2,-11,44.6,-9999,1357,998,56
UCR0077208,2002,37.33889,-119.58639,976,14,24.4,6.2,18.2,818,50,29.3,491.9,47,3401,2057,586,284,114,310,195,11,-18.1,42.2,-9999,1307,899,52
UCR0077140,2003,34.14917,-116.45583,1250,15.4,25.9,7.1,18.8,195,31,130.4,830.5,35,3873,1743,779,308,92,321,229,1,-15.9,42.1,-9999,1386,1192,54
UCR0077030,2003,34.4925,-118.6025,366,17,24.6,10.8,13.8,349,14,77.4,1818.3,12,4361,1153,771,349,39,349,309,1,-8,45.1,-9999,1446,1133,54
UCR0077217,2003,34.37111,-118.68778,457,17.2,24.8,11.1,13.8,426,16,63.8,1574.6,12,4407,1120,791,360,16,360,344,1,-4.3,44.1,-9999,1347,1025,60
UCR0077042,2000,36.06333,-121.185,381,15.1,22.8,8.7,14.2,509,18,49.3,1294.1,23,3696,1600,517,310,100,319,219,2,-13.8,43.8,-9999,1473,1121,47
UCR0077040,1973,35.96917,-121.18361,305,14.9,22.8,8.2,14.6,445,15,56,1469.4,25,3642,1643,499,295,112,306,194,2,-15.9,44.8,-9999,1533,1190,43
UCR0077136,1995,34.37667,-117.05833,1738,11.6,21.8,3.6,18.2,292,37,74.1,587.3,92,2721,2654,330,248,139,298,159,11,-21.6,39.9,-9999,1257,995,53
UCR0077101,1998,33.9625,-116.75194,854,16.4,25.5,9.1,16.4,348,45,75.7,564.6,20,4176,1407,804,323,80,331,251,1,-13.5,43.6,-9999,1491,1157,51
UCR0077006,1998,35.06056,-118.38806,1341,13.1,23.8,4.7,19.2,300,22,77,1068.9,66,3170,2297,516,295,105,317,212,7,-17.1,39.9,-9999,1168,920,61
UCR0077043,1948,36.49028,-121.93056,213,13.2,16.2,9.9,6.3,537,24,43.3,686.3,18,2946,1873,85,346,44,345,301,2,-8.2,35.4,-9999,997,639,65
UCR0077102,2003,33.53417,-116.8675,854,16,24.5,9.2,15.3,318,39,81.9,630.6,20,4042,1458,721,325,81,333,252,1,-12.5,44.5,17.6,1504,1190,50
UCR0077209,1955,39.00167,-123.08472,244,14.7,22.7,7.7,14.9,903,39,27.3,576.7,29,3568,1722,501,319,88,322,234,6,-12.9,43.6,-9999,1319,921,52
UCR0077001,1958,35.6575,-118.33028,799,16.2,27.4,6.7,20.7,251,15,104.5,1779.2,34,4181,1639,992,300,92,316,224,2,-18.4,44.6,-9999,1442,1208,51
UCR0077218,1958,34.35278,-119.30528,61,15.6,20.5,11.6,8.9,383,14,66.9,1515.1,11,3814,1264,349,352,32,352,320,1,-6.7,41.3,-9999,1263,933,58
UCR0077179,1997,33.34889,-117.0375,162,17.2,24.1,12.2,11.9,361,21,75.5,1124.8,9,4428,1040,731,351,34,352,318,0,-7.1,45.6,-9999,1471,1129,53
UCR0077103,1997,33.46667,-117.06667,396,17.1,24.5,11.4,13.1,375,26,72.2,945.9,11,4364,1135,762,345,44,348,304,1,-8.6,45.2,-9999,1489,1142,52
UCR0077216,1997,40.78878,-123.5585,252,13.4,22.3,5.6,16.7,1208,85,19.4,263.6,49,3193,2108,432,296,115,312,197,17,-16.2,43.9,-9999,1264,832,51
UCR0077207,1997,39.07,-122.50861,274,15.3,24.8,7.3,17.5,649,23,39,1071.4,32,3815,1708,712,319,85,329,244,5,-13.6,43.9,-9999,1306,971,54
UCR0077104,1997,33.46806,-117.075,378,17,24.4,11.4,12.9,372,25,72.7,960.5,11,4342,1138,744,345,45,348,303,1,-8.6,45.1,-9999,1479,1135,52
UCR0077197,1902,37.75361,-122.08667,3,13.7,18.5,8.4,10.1,562,19,42.2,956.6,24,3172,1783,194,341,52,343,291,3,-10.2,38.1,-9999,1079,742,62
UCR0077105,2004,33.76111,-117.02694,488,17.2,25.5,10.4,15.1,273,27,99.5,927.3,14,4445,1192,879,328,69,334,266,1,-12.5,46.2,-9999,1606,1334,47
UCR0077000,1973,35.2,-118.54111,915,13.8,24.2,5.6,18.6,247,21,96.5,1144.8,51,3373,2086,566,293,105,314,209,3,-17.8,41,-9999,1281,1040,56
UCR0077180,2003,32.66361,-116.22167,870,14.4,23.3,7.8,15.5,304,46,80.4,505.7,31,3508,1836,520,289,117,311,194,2,-16.1,43.6,-9999,1490,1192,47
UCR0077134,2004,34.14722,-116.45694,1256,15.4,25.9,7.1,18.8,196,31,129.2,834.3,35,3868,1746,776,308,92,321,229,2,-15.8,42,20.5,1383,1187,55
UCR0077135,2004,34.13917,-116.45278,1113,15.9,26.3,7.5,18.8,183,32,141.3,827.2,30,4039,1635,854,311,90,323,233,1,-15.4,42.8,-9999,1438,1256,53
UCR0077178,2004,33.27083,-116.64167,898,14.2,23.3,7.1,16.2,414,62,58.4,378.5,35,3444,1906,511,275,123,307,184,3,-19.1,43.5,-9999,1487,1109,46
UCR0077133,1998,34.175,-117.67222,747,15.8,23.6,9.8,13.8,592,33,43.6,705.6,18,3949,1431,619,338,62,343,281,2,-10,42.8,-9999,1347,934,56
UCR0077176,2004,33.03111,-116.66056,-9999,14.4,23.3,7.6,15.7,563,61,43.4,381.4,31,3515,1833,525,314,95,327,232,4,-13.9,42.6,17.9,1361,923,55
UCR0077131,1985,34.22222,-117.46611,732,16.1,24.5,9.6,14.9,688,43,37.9,569.3,18,4042,1426,703,338,63,343,280,2,-10,43.4,-9999,1387,960,55
UCR0077132,2005,34.14472,-116.45222,1250,15.4,25.9,7.1,18.8,197,32,129,804.8,34,3880,1735,781,309,91,322,231,1,-15.6,42.1,20.5,1384,1188,55
UCR0077182,2005,32.76889,-116.81278,265,17.2,24,11.7,12.3,340,24,80,989.4,10,4419,1068,749,346,43,349,306,0,-8.6,44.4,-9999,1501,1163,52
UCR0077191,2005,35.1,-120.07833,526,15.9,24.9,8.8,16.1,484,27,53.4,920.3,23,3990,1531,735,332,66,338,272,2,-11.2,44.7,-9999,1368,1011,56
UCR0077175,2005,32.67861,-116.86,270,17.1,23.5,11.7,11.8,326,23,82.9,1038,10,4358,1072,694,350,35,351,316,0,-8,43.4,-9999,1427,1104,55
UCR0077187,2005,35.215,-120.44333,232,14.9,20.1,9.7,10.4,490,20,50.7,994.9,18,3571,1504,329,330,71,333,263,1,-11.8,40.7,-9999,1298,924,54
UCR0077069,2003,33.59278,-116.82611,1037,15,23.8,8.1,15.8,345,43,72.4,547.9,28,3703,1712,608,308,101,325,224,2,-15,43.4,18.4,1435,1098,51
UCR0077070,2002,33.89778,-116.79361,915,16.2,25.1,9,16.1,375,46,69.8,548.7,21,4102,1449,765,327,72,334,262,1,-12.7,43.6,17.9,1439,1083,53
UCR0077186,2005,35.305,-120.36833,460,15,22.9,8.3,14.7,583,25,42.9,907.1,26,3692,1635,536,314,90,325,234,3,-14.1,43.3,-9999,1405,1014,51
UCR0077071,2001,33.60833,-116.74167,1143,14.3,23.6,6.8,16.8,377,51,64.4,462,38,3486,1924,564,294,114,319,205,3,-16.9,42.9,-9999,1397,1043,52
UCR0077073,2004,34.02375,-116.89231,1341,12.7,21.9,5.6,16.3,532,75,42.7,292.4,55,2972,2300,358,261,133,304,170,8,-20.5,40.9,-9999,1318,897,50
UCR0077072,2005,33.51103,-117.06725,393,17,24.6,11.1,13.5,346,24,78.1,1006.5,12,4363,1154,776,337,56,341,285,1,-10.4,45.5,-9999,1528,1203,50
UCR0077174,1982,32.77917,-116.56444,1200,13.3,22.1,6.7,15.4,547,51,42.6,435,42,3147,2113,391,281,126,308,183,6,-17.2,42.2,17.5,1384,957,50
UCR0077028,2000,34.21611,-118.14639,518,16.8,23.8,11.2,12.7,522,31,51.4,773.5,12,4276,1159,700,354,30,355,325,1,-6.3,42.8,-9999,1342,939,58
UCR0077029,2000,34.21611,-118.14639,549,16.7,23.8,11.1,12.7,529,31,50.5,768.9,12,4249,1178,692,354,30,355,325,1,-6.3,42.7,-9999,1334,933,59
UCR0077130,2000,34.27056,-117.29139,1098,14.2,23.8,6.8,17,534,50,45.3,478.6,39,3443,1947,540,297,109,318,209,5,-16.5,41.5,-9999,1353,958,53
UCR0077204,2006,38.63194,-120.72222,665,14.4,24.3,6,18.2,883,59,27.6,412.3,43,3518,1943,609,308,94,320,227,10,-15.6,43.5,16.6,1280,861,55
UCR0077068,2000,33.6,-117.01667,457,17.4,25.5,10.9,14.6,301,26,91.1,977.7,13,4502,1138,886,336,61,341,280,0,-10.7,46.6,-9999,1608,1317,48
UCR0077200,2006,38.50778,-120.84861,341,15.1,24.6,6.7,17.9,678,37,37.1,662.7,34,3764,1723,666,325,75,329,254,5,-13.4,42.7,-9999,1312,934,55
UCR0077129,2006,34.16114,-116.51094,1220,15.1,25.6,6.8,18.8,181,22,138.9,1164.7,37,3791,1806,748,299,100,317,218,2,-17,42,-9999,1394,1213,53
UCR0077128,2005,34.27194,-117.29417,1098,14.2,23.8,6.8,16.9,527,49,45.9,483.2,38,3452,1937,541,298,108,319,211,5,-16.3,41.5,-9999,1352,959,53
UCR0077213,2003,33.53333,-117.58333,91,17.3,23,12.6,10.4,319,18,85.6,1282.5,8,4448,962,676,360,15,359,344,0,-4.3,43.1,-9999,1383,1062,58
UCR0077067,1998,33.97222,-116.86056,915,15.8,24.8,8.8,16.1,434,54,59.5,463.3,22,3990,1513,718,324,81,334,253,2,-13,44,-9999,1451,1060,52
UCR0077027,2003,34.20333,-118.26472,823,16.6,23.7,10.9,12.8,542,28,49.2,833,13,4207,1211,675,360,15,360,345,1,-4.1,42.5,17.9,1286,908,62
UCR0077066,1998,33.99722,-116.83,1220,14.2,23.4,7.1,16.3,510,64,47.5,367.7,36,3451,1910,522,293,112,317,204,4,-17.1,42.5,-9999,1382,960,51
UCR0077065,1998,33.98528,-116.78056,1128,14.9,24.1,7.7,16.4,415,56,59.9,427.9,30,3660,1760,605,300,106,319,213,2,-16.4,42.9,-9999,1424,1047,50
UCR0077026,1989,34.16389,-117.81639,442,17.1,23.9,11.7,12.2,519,31,52.1,758.3,10,4357,1092,716,354,30,357,327,1,-6.3,43,-9999,1378,969,57
UCR0077125,1995,34.29083,-117.46028,890,15.3,23.9,8.6,15.3,540,37,46.8,644.4,24,3782,1620,610,327,77,336,259,2,-12.1,42.5,-9999,1341,948,56
UCR0077127,1995,34.40639,-117.60583,1378,13.1,23.2,5.2,18,295,42,78.3,558.4,59,3132,2262,467,278,118,310,192,5,-18.9,40.1,-9999,1277,1004,55
UCR0077126,1995,34.25694,-117.47583,1037,14.9,23.5,8.2,15.3,703,42,35.4,555.5,27,3649,1713,560,329,74,338,264,4,-11.5,41.5,-9999,1287,888,58
UCR0077117,1995,34.20361,-117.39444,610,17.1,24.9,11.1,13.8,583,40,46.5,628.3,12,4379,1162,803,353,32,355,323,1,-6.3,44.1,-9999,1420,1003,56
UCR0077122,1995,34.29972,-117.48028,945,14.9,23.6,8.1,15.5,553,37,45.1,647.7,27,3660,1716,572,319,87,331,244,3,-13.5,42.1,-9999,1329,933,55
UCR0077121,1995,34.29972,-117.48028,945,14.9,23.6,8.1,15.5,553,37,45.1,647.7,27,3660,1716,572,319,87,331,244,3,-13.5,42.1,-9999,1329,933,55
UCR0077124,1995,34.20722,-117.66528,1220,13.7,22.5,7.1,15.4,731,44,32.4,508.3,38,3259,2015,426,310,99,326,227,7,-14.5,40.2,-9999,1214,815,59
UCR0077123,1995,34.29972,-117.48028,945,14.9,23.6,8.1,15.5,553,37,45.1,647.7,27,3660,1716,572,319,87,331,244,3,-13.5,42.1,-9999,1329,933,55
UCR0077120,1995,34.19556,-117.54583,1043,14.3,23.1,7.2,15.9,849,51,28.6,454.8,34,3450,1886,505,305,104,324,219,7,-15.2,41.4,-9999,1309,873,55
UCR0077119,1995,34.19222,-117.5425,976,14.6,23.3,7.7,15.6,817,49,30.1,474.8,30,3563,1789,539,312,97,327,230,5,-14.3,41.8,-9999,1326,890,55
UCR0077025,1998,34.42333,-117.71444,1512,12.5,22.8,4.5,18.3,313,41,71.7,552.8,74,2965,2445,426,265,128,305,177,8,-20.2,40.7,16.7,1261,980,54
UCR0077024,1998,34.18778,-117.72111,1317,14.2,23.1,7.5,15.5,719,42,33.7,548.6,33,3445,1875,493,332,70,339,269,6,-11.1,39.9,17.7,1179,799,63
UCR0076995,2007,34.84194,-118.81889,1280,13.7,23.8,5.6,18.2,320,22,74.1,1085.2,53,3341,2115,556,301,101,319,218,5,-16.1,42.2,17.8,1283,1010,57
