specimen_number,YoC,lat,long,elev_m,Tmax01_A,Tmax02_A,Tmax03_A,Tmax04_A,Tmax05_A,Tmax06_A,Tmax07_A,Tmax08_A,Tmax09_A,Tmax10_A,Tmax11_A,Tmax12_A,Tmin01_A,Tmin02_A,Tmin03_A,Tmin04_A,Tmin05_A,Tmin06_A,Tmin07_A,Tmin08_A,Tmin09_A,Tmin10_A,Tmin11_A,Tmin12_A,Tave01_A,Tave02_A,Tave03_A,Tave04_A,Tave05_A,Tave06_A,Tave07_A,Tave08_A,Tave09_A,Tave10_A,Tave11_A,Tave12_A,PPT01_A,PPT02_A,PPT03_A,PPT04_A,PPT05_A,PPT06_A,PPT07_A,PPT08_A,PPT09_A,PPT10_A,PPT11_A,PPT12_A,Tmax_wt_A,Tmax_sp_A,Tmax_sm_A,Tmax_at_A,Tmin_wt_A,Tmin_sp_A,Tmin_sm_A,Tmin_at_A,Tave_wt_A,Tave_sp_A,Tave_sm_A,Tave_at_A,PPT_wt_A,PPT_sp_A,PPT_sm_A,PPT_at_A,MAT_A,MWMT_A,MCMT_C,MAP_A,MSP_A
UCR0077077,1997,33.74167,-117.44167,370,-0.9810000000000016,0.8030000000000008,4.518999999999998,1.4559999999999995,4.681999999999999,-0.7650000000000006,-0.8580000000000041,1.225999999999999,2.0870000000000033,0.5620000000000012,0.3769999999999989,-0.4200000000000017,2.782,1.1279999999999992,2.7299999999999995,1.5140000000000011,4.329000000000001,2.183,0.3039999999999985,2.0439999999999987,3.5509999999999984,1.4879999999999995,2.2439999999999998,0.8679999999999994,0.9560000000000013,0.9699999999999989,3.6190000000000015,1.4369999999999994,4.550999999999998,0.7149999999999999,-0.2759999999999998,1.6409999999999982,2.821999999999999,0.9719999999999978,1.2640000000000011,0.17499999999999893,45.040000000000006,-62.019999999999996,-52.02,-21.2,-6.7,-0.72,-0.06000000000000005,-2.35,16.27,-8.4,10.120000000000001,6.259999999999998,-0.03300000000000125,3.59,-0.12699999999999534,0.9720000000000013,2.1630000000000003,2.849000000000001,1.5419999999999998,2.4619999999999997,1.0679999999999996,3.1709999999999994,0.6589999999999989,1.722999999999999,-1.8600000000000136,-79.96,-2.91,18.020000000000003,1.551000000000002,1.3929999999999971,1.3069999999999986,-76.51999999999998,6.559999999999999
UCR0077078,1993,33.71667,-117.10417,466,-1.559000000000001,-1.6069999999999993,2.529,2.969000000000001,1.3039999999999985,0.4540000000000042,-3.2080000000000055,-0.8429999999999964,0.022999999999996135,0.021000000000000796,-1.0760000000000005,0.34399999999999764,1.734,1.6980000000000004,3.029,2.306,2.4339999999999993,1.6160000000000014,-0.347999999999999,0.2989999999999995,0.9919999999999991,1.751999999999999,1.024,0.714,0.08799999999999919,0.04499999999999993,2.777000000000001,2.644,1.820999999999998,1.036999999999999,-1.7779999999999987,-0.2729999999999997,0.5150000000000006,0.8790000000000013,0.022999999999999687,0.5289999999999999,166.87,75.47,-28.04,-21.81,-10.94,1.73,-0.76,-5.37,-1.95,-16.69,-1.5300000000000011,-20.479999999999997,-1.8079999999999998,2.331999999999997,-1.2010000000000005,-0.3780000000000001,0.8600000000000003,2.5890000000000004,0.5530000000000008,1.263,-0.47199999999999953,2.4069999999999983,-0.36699999999999733,0.43900000000000006,272.72,-59.78,-4.630000000000001,-20.29,0.6509999999999998,-0.6169999999999973,0.6839999999999993,136.12,-17.56
UCR0077079,1996,33.625,-117.25,439,2.0680000000000014,0.7029999999999994,1.3240000000000016,3.421000000000003,2.0820000000000007,1.6020000000000003,1.256999999999998,1.6439999999999984,-0.6299999999999955,-0.7070000000000007,0.1490000000000009,0.20399999999999707,2.094,2.8,1.455,2.1290000000000004,2.237,1.8019999999999996,2.3870000000000005,1.9319999999999986,1.4370000000000012,0.6289999999999996,2.0980000000000008,2.527,2.0869999999999997,1.7460000000000004,1.3500000000000014,2.83,2.1650000000000027,1.6950000000000003,1.868000000000002,1.7860000000000014,0.41199999999999903,-0.04200000000000159,1.0660000000000007,1.3630000000000013,-33.980000000000004,16.22,-16.810000000000002,-12.05,-5.99,0,0,-4.12,-5.05,3.7799999999999994,18.44,5.969999999999999,1.421999999999997,2.251999999999999,1.5249999999999986,-0.42299999999999827,2.251,1.9450000000000003,2.075000000000001,1.3649999999999984,1.8379999999999992,2.1480000000000015,1.7550000000000026,0.5150000000000006,-45.78999999999999,-34.91,-4.12,18.18,1.532,1.5,2.401,-33.54000000000002,-16.07
UCR0077080,1995,33.93222,-117.18028,579,-2.0829999999999984,3.021000000000001,-0.5259999999999998,-0.9589999999999996,-3.5970000000000013,-1.4350000000000023,0.2920000000000016,1.811,1.6690000000000005,1.7560000000000002,3.9730000000000025,1.5030000000000001,2.2489999999999997,4.372000000000001,1.8360000000000003,0.45899999999999963,0.08500000000000085,0.012000000000000455,0.49799999999999933,2.2360000000000007,2.6880000000000006,1.8640000000000008,3.2570000000000006,1.8849999999999998,0.08300000000000018,3.694000000000001,0.6539999999999999,-0.24499999999999922,-1.7579999999999991,-0.6580000000000013,0.34499999999999886,2.0229999999999997,2.2220000000000013,1.7530000000000001,3.6290000000000013,1.6950000000000003,147.06,-16.36,77.9,-4.73,0.34999999999999964,6.1,0.33000000000000007,-3.38,-5.3100000000000005,-13.58,-25.68,-31.67,0.0519999999999996,-1.6920000000000002,0.1599999999999966,2.465,2.543,0.8250000000000002,0.9079999999999995,2.632999999999999,1.2970000000000006,-0.4770000000000003,0.5339999999999989,2.5010000000000012,104.9,73.41,3.039999999999999,-44.43,1.1329999999999991,1.634999999999998,0.6630000000000003,131.06,-1.9499999999999993
UCR0077081,1970,33.56833,-116.5275,1220,0.1999999999999993,1.8680000000000003,0.0129999999999999,-2.030999999999999,1.6099999999999994,0.3960000000000008,1.006999999999998,1.0250000000000021,0.23999999999999844,-1.0740000000000016,0.6049999999999969,-1.8759999999999994,0.567,1.268,0.0020000000000000018,-2.335,0.399,0.41000000000000014,1.0090000000000003,1.8290000000000006,-1.468,-0.649,0.27700000000000014,-0.764,0.33699999999999974,1.5639999999999992,0.054999999999999716,-2.2279999999999998,0.9560000000000013,0.4009999999999998,1.0079999999999991,1.434000000000001,-0.6610000000000014,-0.8620000000000001,0.4930000000000003,-1.3709999999999996,-49.64,-24.04,26.439999999999998,-10.79,-8.25,-0.3999999999999999,-3.41,9.2,-13.920000000000002,-10.89,10.739999999999998,21.53,0.9980000000000011,-0.13200000000000145,0.8439999999999976,-0.045999999999999375,0.8,-0.645,1.1100000000000012,-0.6450000000000005,0.8470000000000004,-0.44399999999999906,0.9860000000000007,-0.3490000000000002,-126.47,7.430000000000007,5.340000000000003,-14.149999999999999,0.08499999999999908,0.7710000000000008,0.1200000000000001,-52.48000000000002,-16.760000000000005
UCR0077082,1980,33.57944,-116.59583,1433,-0.06400000000000006,1.3330000000000002,-1.4290000000000003,0.12099999999999866,-3.8389999999999986,0.3309999999999995,1.8150000000000013,-0.021000000000000796,0.2809999999999988,1.5350000000000001,1.759999999999998,4.218999999999999,3.5140000000000002,2.596,-0.07099999999999995,0.5139999999999998,-0.7189999999999994,-0.8309999999999995,1.2970000000000006,0.09700000000000131,0.27399999999999913,1.1999999999999993,0.5069999999999997,2.701,1.7110000000000003,1.9609999999999994,-0.7530000000000001,0.3689999999999998,-2.285,-0.21100000000000207,1.506999999999998,0.03999999999999915,0.3249999999999993,1.4160000000000004,1.1370000000000005,3.4110000000000005,113.93,118.7,45.09,-3.6499999999999986,6.59,-0.5899999999999999,-10.25,-16.75,-14.989999999999998,-13.16,-39.78,-45.48,1.3559999999999999,-1.6900000000000013,0.674000000000003,1.1519999999999975,2.341,-0.09399999999999986,0.21199999999999974,0.6630000000000003,1.8019999999999996,-0.8889999999999993,0.4490000000000016,0.9600000000000009,184.93,47.14,-27.520000000000003,-67.97,0.7519999999999989,1.029,2.1079999999999997,139.81,-36
UCR0077083,1967,33.48333,-117.05,381,1.1389999999999993,3.054000000000002,0.03599999999999781,-5.321999999999999,0.21799999999999997,-2.538999999999998,0.9050000000000011,1.9329999999999998,-0.8139999999999965,3.0700000000000003,1.5620000000000012,-2.3329999999999984,0.03299999999999992,-0.3280000000000003,0.6260000000000003,-3.472,-0.39000000000000057,-1.5120000000000005,1.157,2.472999999999999,2.208,0.7110000000000003,2.418,-1.4060000000000001,0.5890000000000004,1.407,0.33199999999999896,-4.449,-0.08500000000000085,-2.0219999999999985,1.033999999999999,2.200999999999997,0.6880000000000024,1.8340000000000032,1.9939999999999998,-1.8729999999999993,-12.280000000000001,-91.5,-26.33,57.96,-8.56,0.5499999999999998,0.30000000000000004,1.96,4.41,-15.469999999999999,33.8,8.719999999999999,1.4570000000000007,-1.689,0.07099999999999795,1.2639999999999993,0.1429999999999998,-1.0809999999999995,0.7050000000000001,1.7750000000000004,0.7540000000000013,-1.3320000000000007,0.34199999999999875,1.5760000000000005,-22.180000000000007,23,1.7199999999999998,22.740000000000002,0.10899999999999821,1.968,-0.8419999999999987,-45.389999999999986,-2.3599999999999994
UCR0077084,1995,33.9,-116.66667,335,-2.091000000000001,3.3470000000000013,-0.5529999999999973,-1.4339999999999975,-3.6799999999999997,-1.264000000000003,0.19599999999999795,1.985999999999997,1.6510000000000034,1.956000000000003,4.182000000000002,1.732999999999997,2.2179999999999995,4.440999999999999,1.5600000000000005,0.20199999999999907,-0.0389999999999997,-0.40199999999999925,0.31599999999999895,2.3810000000000002,2.7829999999999995,1.5149999999999988,3.4250000000000007,1.8230000000000004,0.010999999999999233,3.8930000000000007,0.552999999999999,-0.5730000000000004,-1.908999999999999,-0.8320000000000007,0.31099999999999994,2.2379999999999995,2.219999999999999,1.725999999999999,3.8040000000000003,1.7289999999999992,117.87,-4.210000000000001,63.739999999999995,-2.4000000000000004,-0.1299999999999999,0.86,-1.19,-5.210000000000001,-8.14,-16.6,-13.21,-29.1,0.05999999999999872,-1.8889999999999993,0.3019999999999996,2.597999999999999,2.404,0.5410000000000004,0.8309999999999995,2.5810000000000013,1.2840000000000007,-0.6729999999999983,0.5680000000000014,2.585000000000001,97.35,61.2,-5.66,-37.85,1.041999999999998,1.5949999999999989,0.7789999999999999,101.13999999999999,-13.96
UCR0077085,1996,33.98333,-116.85833,915,2.221,1.3290000000000006,1.8019999999999996,2.975999999999999,1.8500000000000014,1.7349999999999994,1.4739999999999966,1.8560000000000016,-0.5109999999999992,-0.5079999999999991,0.3130000000000024,0.37099999999999866,2.368,3.0780000000000003,1.5849999999999995,2.099,2.351,1.7400000000000002,2.9590000000000014,2.1209999999999987,1.0619999999999994,0.35800000000000054,2.0950000000000006,2.3139999999999996,2.3450000000000006,2.1980000000000004,1.6940000000000008,2.5870000000000015,2.152000000000001,1.6819999999999986,2.262999999999998,2.0420000000000016,0.22199999999999775,-0.125,1.157,1.3440000000000012,-39.36,30.53,-44.22,-32.17,-20.4,-4.49,-2.63,-7.07,-12.73,0.33999999999999986,34.69,0.09000000000000341,1.6739999999999995,2.216000000000001,1.6569999999999965,-0.30600000000000094,2.459,1.9799999999999995,2.301,1.2080000000000002,2.067,2.1430000000000007,2.0330000000000013,0.4519999999999982,-64.160000000000025,-96.82,-14.16,22.310000000000002,1.6500000000000004,1.721,2.854000000000001,-97.45000000000005,-48.25
UCR0077086,1976,33.98333,-116.8,1372,3.147000000000002,0.13700000000000045,-0.3680000000000003,-1.9400000000000013,1.7390000000000008,0.7100000000000009,-1.0039999999999978,-1.6350000000000016,-3.9819999999999993,-0.3569999999999993,1.7029999999999994,1.6120000000000019,0.43899999999999995,0.9729999999999999,-0.7749999999999999,-1.4199999999999995,1.0949999999999998,-0.43900000000000006,0.52000000000000135,-1.847999999999999,1.4539999999999988,0.3689999999999998,1.4429999999999996,-0.729,1.7970000000000006,0.5590000000000002,-0.5679999999999996,-1.6799999999999997,1.4200000000000017,0.08500000000000085,-0.2430000000000021,-1.7920000000000016,-1.2609999999999992,-0.041999999999999815,1.5709999999999997,0.44400000000000084,-92.54,76.05,-38.370000000000005,-15.810000000000002,5.550000000000001,-1.3099999999999996,-0.9199999999999999,-10.95,147.66,-0.28999999999999915,-27.68,-57.64,1.6339999999999986,-0.15500000000000114,-0.6439999999999984,-0.9130000000000003,0.639,-0.36599999999999966,-0.5579999999999998,1.1220000000000008,1.1380000000000008,-0.30600000000000094,-0.6480000000000032,0.06299999999999883,-80.51999999999998,-48.66999999999999,-13.16,119.71,0.032999999999999474,-0.708000000000002,1.936,-16.299999999999955,140.1
UCR0077087,1985,33.89167,-116.69167,489,-1.0070000000000014,0.17400000000000304,-0.5799999999999983,2.8870000000000005,1.051000000000002,2.3900000000000006,0.7749999999999986,0.6649999999999991,-4.169999999999998,-1.096,-3.0330000000000013,1.6320000000000014,0.2709999999999999,-1.332,-1.2289999999999996,1.636000000000001,0.6069999999999993,1.197000000000001,1.9830000000000005,-0.838000000000001,-1.7620000000000005,0.4900000000000002,-0.26900000000000013,1.7160000000000002,-0.3160000000000007,-0.5269999999999992,-0.9579999999999984,2.309000000000001,0.879999999999999,1.8439999999999976,1.3840000000000003,-0.13899999999999935,-3.0169999999999995,-0.2530000000000001,-1.6989999999999998,1.6239999999999988,-28.049999999999997,-40.61,-39.709999999999994,-14.23,-2.43,0.18000000000000005,1.7800000000000002,-10.3,11.469999999999999,-8.09,45.41,-26.92,-1.3350000000000009,1.0829999999999984,1.3090000000000046,-2.733999999999998,-0.33999999999999986,0.33699999999999974,0.8120000000000012,-0.479000000000001,-0.8320000000000007,0.7129999999999992,1.0579999999999998,-1.6579999999999977,3.180000000000007,-56.370000000000005,-8.29,48.68,0.06899999999999906,0.9890000000000008,0.3669999999999991,-112.54000000000002,-0.2700000000000031
UCR0077088,1964,33.84528,-116.8175,1372,-0.697000000000001,0.2789999999999999,-1.5380000000000003,-1.8689999999999998,-1.2029999999999994,-1.4600000000000009,0.8629999999999995,-0.39000000000000057,-0.38899999999999935,3.2089999999999996,-2.851000000000001,-0.827,-1.8050000000000002,-2.247,-1.755,-1.1030000000000002,-1.125,-1.0090000000000003,0.18399999999999928,0.27800000000000047,-1.5310000000000006,2.34,-1.76,0.56,-1.2529999999999992,-0.9849999999999994,-1.5919999999999996,-1.4379999999999988,-1.2159999999999993,-1.235999999999997,0.4720000000000013,-0.1039999999999992,-1.0030000000000001,2.820999999999998,-2.2570000000000014,-0.08200000000000074,-35.31,-84.96,-11.14,-0.3999999999999986,1.4100000000000001,-0.7599999999999998,-6.199999999999999,-11.88,-8.5,-16.76,38.5,-39.08,0.7539999999999996,-1.4699999999999989,-0.33100000000000307,-0.04299999999999926,-1.502,-1.3319999999999999,-0.18399999999999928,-0.2860000000000005,-0.3719999999999999,-1.4480000000000004,-0.25900000000000034,-0.11700000000000088,-194.72000000000003,-10.22999999999999,-18.89,13.299999999999997,-0.677999999999999,0.015000000000000568,-0.7849999999999993,-174.28999999999996,-25.909999999999997
UCR0077089,1973,33.825,-117.41667,244,-1.5899999999999999,-1.0039999999999978,-3.478999999999999,-0.43799999999999883,1.3420000000000023,1.9370000000000012,-0.17200000000000415,-0.7650000000000006,-1.6219999999999999,0.9949999999999974,-2.407,1.105999999999998,-1.5499999999999998,0.54,-1.306,-0.5339999999999998,0.6310000000000002,1.0680000000000014,-0.43099999999999916,-0.15700000000000003,-1.141,-0.6389999999999993,-0.7429999999999994,0.03399999999999981,-1.513,-0.2829999999999995,-2.388,-0.4339999999999993,0.9869999999999983,1.4600000000000009,-0.2970000000000006,-0.5119999999999969,-1.3829999999999991,0.17600000000000193,-1.572000000000001,0.5649999999999995,-2.180000000000007,32.14,20.630000000000003,-21.14,-6.0600000000000005,-0.8300000000000001,-0.9,-2.02,-4.37,-7.91,7.41,-38.91,-1.1600000000000001,-0.8900000000000006,0.30400000000000205,-0.9799999999999969,-0.6520000000000001,-0.3680000000000003,0.12899999999999956,-0.8089999999999993,-0.907,-0.5780000000000012,0.21199999999999974,-0.8990000000000009,17.930000000000007,-6.549999999999997,-2.58,-4.82,-0.4139999999999979,-0.7299999999999969,-1.0139999999999993,-23.810000000000002,-13.940000000000001
UCR0077090,1997,33.80944,-117.08583,610,-0.8860000000000028,0.593,5.060000000000002,1.2570000000000014,5.056000000000001,-1.0829999999999984,-0.855000000000004,1.259999999999998,1.524000000000001,0.01699999999999946,0.24799999999999756,-1.2290000000000028,2.8459999999999996,0.7949999999999995,2.4769999999999994,1.2540000000000004,4.395999999999999,2,-0.053000000000000824,2.0520000000000014,3.4040000000000017,0.9610000000000003,2.0970000000000004,0.5680000000000001,0.9849999999999994,0.7409999999999997,3.770999999999999,1.2430000000000003,4.774000000000001,0.41100000000000136,-0.5130000000000017,1.657,2.463000000000001,0.43700000000000117,1.1199999999999992,-0.2810000000000006,36.78,-57.239999999999995,-58.18,-21.14,-9.61,-0.43999999999999995,-0.5,-6.050000000000001,21.259999999999998,-18.09,4.879999999999999,-0.4299999999999997,-0.030999999999998806,3.7570000000000014,-0.19200000000000017,0.5539999999999985,2.0090000000000003,2.7059999999999995,1.2620000000000005,2.186,0.9870000000000001,3.2360000000000007,0.48499999999999943,1.373000000000001,-14.97999999999999,-88.03,-6.93,8.04,1.3880000000000017,1.279,0.9209999999999994,-107.69999999999999,4.659999999999997
UCR0077091,2001,33.52528,-117.12389,366,-1.1379999999999981,-2.1849999999999987,0.5769999999999982,-1.5620000000000012,3.443999999999999,2.282,-1.0390000000000015,0.7550000000000026,1.3530000000000015,1.6509999999999998,-0.18700000000000117,-0.8900000000000006,-0.06299999999999972,-0.1890000000000005,2.197,-0.29800000000000004,2.708,2.0749999999999993,0.04100000000000037,1.1959999999999997,1.3180000000000014,2.125,1.8040000000000003,-0.29800000000000004,-0.645999999999999,-1.1880000000000006,1.4350000000000005,-0.9329999999999998,3.0279999999999987,2.1809999999999974,-0.5,0.9760000000000026,1.3339999999999996,1.8870000000000005,0.802999999999999,-0.641,5.430000000000007,47.89,-36.900000000000006,-0.48999999999999844,-8.52,-1.75,0.16000000000000003,-2.39,-6.08,-15.850000000000001,-8.25,-29.189999999999998,-0.16600000000000037,0.815999999999999,0.5989999999999966,0.9400000000000013,0.5270000000000001,1.569,1.142999999999999,1.782,0.18299999999999983,1.1400000000000006,0.9200000000000017,1.3100000000000023,-2.0600000000000023,-45.900000000000006,-4.07,-30.22,0.6280000000000001,0.7110000000000021,-0.06199999999999939,-55.98000000000002,-18.71
UCR0077092,1998,33.69167,-117.03333,610,0.38400000000000034,-2.7810000000000024,-0.3180000000000014,-1.8399999999999999,-3.878999999999998,-2.730999999999998,0.9500000000000028,2.853999999999999,-1.5470000000000006,-0.6640000000000015,0.16000000000000014,0.36299999999999955,1.875,0.7309999999999999,1.1320000000000006,-0.8090000000000002,-0.39400000000000013,-0.0649999999999995,1.5860000000000003,2.7460000000000004,1.0250000000000004,0.35599999999999987,0.4610000000000003,0.21399999999999997,1.1309999999999985,-1.0759999999999987,0.4060000000000006,-1.2780000000000005,-2.0890000000000004,-1.3949999999999996,1.267000000000003,2.794999999999998,-0.31700000000000017,-0.15199999999999747,0.2569999999999997,0.24100000000000144,4.400000000000006,138.57999999999998,2.530000000000001,5.960000000000001,61.19,-0.3400000000000001,-1.44,7.77,-0.3099999999999996,-22.23,-3.780000000000001,-24.29,-1.2059999999999995,-1.9450000000000003,0.38700000000000045,-0.7149999999999999,1.109,-0.02400000000000002,1.3889999999999993,0.577,-0.08999999999999986,-0.9909999999999997,0.8930000000000007,-0.0730000000000004,140.55,69.69,6.109999999999999,-27.259999999999998,0.030999999999998806,2.4399999999999977,1.327,167.14999999999998,66
UCR0077093,1997,33.96667,-117.32222,427,-1.0350000000000001,0.8170000000000002,4.965,1.2829999999999977,5.038,-0.9639999999999986,-0.9849999999999994,1.1499999999999986,1.6020000000000003,0.13700000000000045,0.3150000000000013,-1.0620000000000012,2.6329999999999996,0.9820000000000002,2.7489999999999997,1.4569999999999999,4.508999999999999,1.9559999999999995,0.008000000000000895,1.9629999999999992,3.4350000000000005,1.0539999999999985,2.0999999999999996,0.6150000000000002,0.8040000000000003,0.8460000000000001,3.8560000000000016,1.3260000000000023,4.77,0.5420000000000016,-0.43900000000000006,1.5549999999999997,2.5599999999999987,0.5459999999999994,1.1509999999999998,-0.2760000000000016,31.21,-54.06999999999999,-48.33,-21.93,-6.02,-0.41000000000000014,-0.3500000000000001,-4.64,22.05,-8.27,7.550000000000001,3.6599999999999966,0.0070000000000014495,3.7970000000000006,-0.2360000000000042,0.684000000000001,2.051,2.935999999999999,1.3469999999999995,2.128,1.0269999999999992,3.321999999999999,0.5560000000000009,1.456000000000003,-13.370000000000005,-75.24,-5.289999999999999,20.310000000000002,1.4429999999999978,1.213000000000001,0.8170000000000002,-79.410000000000025,10.79
UCR0077094,1997,33.59,-117.02333,488,-0.843,0.6280000000000001,4.940000000000001,1.25,5.0070000000000014,-1.0120000000000005,-0.7700000000000031,1.3200000000000003,1.5859999999999985,-0.012999999999998124,0.2259999999999991,-1.0380000000000003,2.9390000000000005,0.7040000000000002,2.3100000000000005,1.1600000000000001,4.257,1.9120000000000008,-0.013999999999999346,2.007999999999999,3.485000000000001,1.112,2.159,0.6339999999999999,1.0419999999999998,0.6210000000000004,3.6209999999999987,1.2509999999999994,4.6270000000000024,0.5030000000000001,-0.39199999999999946,1.6610000000000014,2.5839999999999996,0.5500000000000007,1.237,-0.20300000000000118,42.269999999999996,-59.379999999999995,-57.19,-20.2,-9.28,-0.99,0.09000000000000008,-4.12,19.16,-16.57,4.449999999999999,-2.1799999999999997,0.08000000000000185,3.7330000000000005,-0.125,0.6320000000000014,2.0680000000000005,2.6110000000000007,1.2669999999999995,2.2170000000000005,1.0259999999999998,3.1679999999999993,0.5229999999999997,1.4220000000000006,-14.340000000000003,-86.63,-5.960000000000001,7.130000000000003,1.3840000000000003,1.3470000000000013,0.8989999999999991,-103.57999999999998,5.010000000000002
UCR0077095,2001,33.7,-116.96667,494,-1.1879999999999988,-2.396000000000001,1.0579999999999998,-1.4230000000000018,4.163,2.450000000000003,-1,1.1159999999999997,1.7650000000000006,2.1359999999999992,0.13400000000000034,-0.8979999999999997,-0.07900000000000018,-0.3169999999999997,2.218,-0.3689999999999998,3.058,2.311,0.16699999999999982,1.513,1.5099999999999998,2.343,1.896,-0.33699999999999997,-0.6320000000000014,-1.3569999999999993,1.6850000000000005,-0.8930000000000007,3.6149999999999984,2.3369999999999997,-0.4139999999999979,1.368000000000002,1.690999999999999,2.294999999999998,0.9649999999999999,-0.6230000000000011,0.740000000000002,33.18,-28.04,-2.469999999999999,-10.56,-1.2799999999999998,-0.54,-5.14,-6.25,-18.35,-8.149999999999999,-21.29,-0.18499999999999872,1.2339999999999982,0.892000000000003,1.3499999999999979,0.5629999999999997,1.6069999999999993,1.2690000000000001,1.918000000000001,0.23799999999999955,1.4720000000000013,1.0300000000000011,1.6829999999999998,-5.560000000000002,-40.06,-5.91,-32.82,0.8279999999999994,0.9819999999999993,-0.017000000000001236,-67.19999999999999,-22.689999999999998
UCR0077096,1997,33.96,-117.28333,915,-0.9930000000000021,0.7459999999999987,5.042999999999999,1.2169999999999987,5.120999999999999,-1.0079999999999991,-0.9830000000000041,1.2260000000000062,1.5779999999999959,0.12300000000000111,0.3509999999999991,-1.1069999999999993,2.717,0.9930000000000003,2.737000000000001,1.3739999999999997,4.4719999999999995,1.9559999999999995,0.032999999999999474,1.9769999999999985,3.4269999999999996,0.9690000000000012,2.1140000000000008,0.5839999999999996,0.8160000000000007,0.8699999999999992,3.846,1.346,4.795999999999999,0.48400000000000176,-0.5250000000000021,1.6050000000000004,2.5519999999999996,0.5429999999999993,1.186,-0.2129999999999992,36.370000000000005,-64.86,-54.57,-25.85,-7.119999999999999,-0.95,-1.4500000000000002,-7.34,36.39,-13.32,8.29,3.8999999999999986,0.018000000000000682,3.798000000000002,-0.28300000000000125,0.7139999999999986,2.04,2.9029999999999996,1.2860000000000014,2.199,1.0269999999999992,3.2979999999999983,0.5549999999999997,1.458000000000002,-17.669999999999987,-87.55,-8.67,31.42,1.4329999999999998,1.2510000000000012,0.9060000000000006,-90.36000000000001,19.520000000000003
UCR0077097,1997,33.6,-117.045,488,-0.7899999999999991,0.6479999999999997,4.933,1.3049999999999997,4.986000000000001,-0.9190000000000005,-0.7810000000000059,1.2800000000000011,1.661999999999999,0.05799999999999983,0.2959999999999994,-0.9619999999999997,2.9429999999999996,0.738,2.362,1.221,4.253,1.9290000000000003,-0.03200000000000003,2.0249999999999986,3.514000000000001,1.075000000000001,2.1790000000000003,0.6909999999999998,1.0229999999999997,0.6419999999999995,3.5889999999999986,1.2560000000000002,4.615000000000002,0.5019999999999989,-0.4559999999999995,1.600999999999999,2.5390000000000015,0.6090000000000018,1.229000000000001,-0.18099999999999916,41.86,-58.120000000000005,-55.9,-20.15,-9.43,-0.74,0.09000000000000008,-4.32,17.740000000000002,-17.42,4.710000000000001,-1.2100000000000009,0.028999999999999915,3.770000000000003,-0.14099999999999824,0.7040000000000006,2.064,2.5410000000000004,1.346,2.2889999999999997,1.001999999999999,3.1609999999999996,0.5470000000000006,1.4959999999999987,-13.530000000000001,-85.43,-5.8100000000000005,5.039999999999999,1.4259999999999984,1.2860000000000014,0.8919999999999995,-103.57,2.6000000000000014
UCR0077098,1980,33.80361,-117.355,625,0.25,2.0700000000000003,-0.5839999999999996,0.9009999999999998,-2.974,0.4280000000000008,1.698999999999998,-0.19600000000000506,-0.33200000000000074,1.6640000000000015,1.6209999999999987,3.872,3.3040000000000003,2.495,0.07099999999999973,0.5830000000000002,-0.4939999999999998,-0.7759999999999998,0.7989999999999995,0.3179999999999996,0.08999999999999986,1.0310000000000006,0.3099999999999996,1.8100000000000005,1.8249999999999993,2.2769999999999992,-0.3080000000000016,0.7390000000000008,-1.7800000000000011,-0.17300000000000182,1.2979999999999983,0.11799999999999855,-0.12600000000000122,1.3030000000000008,0.968,2.8390000000000004,102.5,104.11,27.439999999999998,-16.87,-2.0199999999999996,-0.74,-0.30000000000000004,-4.5,-11.23,-8.59,-29.57,-31.42,1.7710000000000008,-0.8509999999999991,0.6120000000000019,0.9849999999999994,2.1420000000000003,0.02400000000000002,0.1479999999999997,0.47600000000000087,1.9580000000000002,-0.4159999999999986,0.37900000000000134,0.782,167.04,8.409999999999997,-5.279999999999999,-49.46,0.7759999999999998,0.4220000000000006,2.3019999999999996,126.88999999999999,-18.63
UCR0077099,1989,33.60833,-117.04167,470,-0.8399999999999999,-1.0340000000000025,1.916999999999998,4.044999999999998,0.3359999999999985,0.14199999999999946,0.8909999999999982,-1.6809999999999974,0.036000000000001364,-0.6990000000000016,1.7319999999999993,2.293000000000003,-0.6500000000000004,0.09099999999999975,2.0469999999999997,3.449,0.9600000000000009,1.0540000000000003,1.1529999999999987,-0.2029999999999994,0.37899999999999956,0.8119999999999994,1.2610000000000001,0.9330000000000003,-0.7439999999999998,-0.5259999999999998,2.0380000000000003,3.745000000000001,0.6490000000000009,0.6009999999999991,1.0180000000000007,-0.9430000000000014,0.20500000000000185,0.05799999999999983,1.439,1.6159999999999997,-47.41,-32.08,-32.76,-22.27,-8.87,-0.72,-0.81,-3.5,1.4800000000000004,-7.57,-21.17,-39.61,-1.0219999999999985,2.100999999999999,-0.277000000000001,0.3619999999999983,-0.037000000000000366,2.1849999999999996,0.6390000000000011,0.8130000000000006,-0.5790000000000006,2.1430000000000007,0.22199999999999775,0.5420000000000016,-71.27000000000001,-63.89,-4.859999999999999,-28.299999999999997,0.7810000000000024,0.3470000000000013,-0.1880000000000006,-216.26,-12.23
