id,accessURI,thumbnailAccessURI,goodQualityAccessURI,Owner,providerManagedID,associatedSpecimenReference
3319081,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/b004ee18-0d36-444f-ab96/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC1239/content_1560963141_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC1239/content_1560963141_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:063cdc61-27e8-4fb7-8bbe-6bec427832a1,http://cch2.org/portal/collections/individual/index.php?occid=3319081
3320902,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/b42006e4-564a-4ab3-9a31/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC24/content_1560907492_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC24/content_1560907492_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:069d3b75-543c-470c-b5bc-1c6072068b69,http://cch2.org/portal/collections/individual/index.php?occid=3320902
3320930,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/16ce0482-60a2-4ba5-9e75/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC24/content_1561089121_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC24/content_1561089121_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:24d9d54f-6ed7-49f3-9bc6-aebd906f49d7,http://cch2.org/portal/collections/individual/index.php?occid=3320930
3321052,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/4d4f2d01-7de1-4f66-bff3/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC310/content_1561488551_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC310/content_1561488551_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:fd7985e6-92da-45b6-8b15-7e97ed41491a,http://cch2.org/portal/collections/individual/index.php?occid=3321052
3321386,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/573e716a-5632-4137-b9c2/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC455/content_1560383497_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC455/content_1560383497_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:9a703b1e-c5a2-4851-8cc1-53fcfe3c0cd5,http://cch2.org/portal/collections/individual/index.php?occid=3321386
3322177,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/f59b0f5c-ac69-4a98-83a5/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC596/content_1560286692_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC596/content_1560286692_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:653d5791-597b-4d76-9b68-aa6bd99593dd,http://cch2.org/portal/collections/individual/index.php?occid=3322177
3322212,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/2d4c51e3-5717-44ed-b52c/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC606/content_1561484869_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC606/content_1561484869_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:e0a7a01b-3d49-442f-9e55-f145f910e1d7,http://cch2.org/portal/collections/individual/index.php?occid=3322212
3322685,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/ab1dfb5c-9abd-41e1-bf28/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC691/content_1560317968_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC691/content_1560317968_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:54e5056b-4523-41ff-bce6-45264319ea92,http://cch2.org/portal/collections/individual/index.php?occid=3322685
3327150,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/cb28ca12-30f2-4e06-93ec/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/JEPS3/content_1560316234_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/JEPS3/content_1560316234_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:174aaf9a-5258-4920-a704-071a4f111c7e,http://cch2.org/portal/collections/individual/index.php?occid=3327150
3328709,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/38621830-0ab5-4eb7-80bd/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/JEPS21/content_1560378492_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/JEPS21/content_1560378492_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:367384c1-8ba3-4d04-b7d3-c6b0eebdae45,http://cch2.org/portal/collections/individual/index.php?occid=3328709
3329236,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/bde280ae-3790-44d0-9c0b/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/JEPS81/content_1560270406_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/JEPS81/content_1560270406_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:d8885748-914d-4ad1-aa62-e31d2b6b2c0f,http://cch2.org/portal/collections/individual/index.php?occid=3329236
3329817,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/6b3939b5-228c-4fa7-b697/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC1031/content_1561051727_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC1031/content_1561051727_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:9633aba7-334c-47b0-a73f-e46b6e3d47f8,http://cch2.org/portal/collections/individual/index.php?occid=3329817
3330026,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/ba479cca-7b3d-407a-8396/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC1069/content_1561665727_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC1069/content_1561665727_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:63e8fd78-ec2d-48d1-87a1-feda52f666b0,http://cch2.org/portal/collections/individual/index.php?occid=3330026
3333056,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/b68341f9-e004-4834-99bb/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC24/content_1560961194_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC24/content_1560961194_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:6578345a-4ecd-4b53-aa25-4bce47d74930,http://cch2.org/portal/collections/individual/index.php?occid=3333056
3333057,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/0e5ef786-b03d-4f87-b257/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC24/content_1560380438_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC24/content_1560380438_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:374ec230-5a33-4b60-81d2-302f55033661,http://cch2.org/portal/collections/individual/index.php?occid=3333057
3333803,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/2cc9f32d-b648-48be-adf9/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC501/content_1561416390_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC501/content_1561416390_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:1b2b7a8c-8f4a-41da-8898-aac492ccd805,http://cch2.org/portal/collections/individual/index.php?occid=3333803
3334007,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/4ea0aa83-df3d-4442-8906/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC55/content_1560441294_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC55/content_1560441294_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:ba294114-62d9-4bb9-8e49-958fae4fa698,http://cch2.org/portal/collections/individual/index.php?occid=3334007
3334198,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/418576fa-a945-498c-8c76/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC56/content_1560536568_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC56/content_1560536568_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:04dc4c61-e4a2-4aa3-85d0-90585d397fc7,http://cch2.org/portal/collections/individual/index.php?occid=3334198
3334199,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/dd4b5457-c408-4c03-817e/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC566/content_1561100769_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC566/content_1561100769_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:23f1f4d9-e7b1-4b21-9f93-2ae04496b821,http://cch2.org/portal/collections/individual/index.php?occid=3334199
3334771,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/42f19053-2a64-4e42-8a26/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC663/content_1560393491_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC663/content_1560393491_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:bc015d97-bfb1-4bce-9a03-60010045c394,http://cch2.org/portal/collections/individual/index.php?occid=3334771
3334917,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/8d1e3712-2fe2-42a9-a601/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC67/content_1560964288_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC67/content_1560964288_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:6d4b4402-b12b-4cbf-80ab-92393b02059a,http://cch2.org/portal/collections/individual/index.php?occid=3334917
3335234,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/0d5a44a3-6b44-4cd3-92b1/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC747/content_1560547377_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC747/content_1560547377_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:fa8923f7-04ed-47b7-8af5-d4a442f97163,http://cch2.org/portal/collections/individual/index.php?occid=3335234
3335295,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/fa781402-e2f2-47b7-a56d/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC73/content_1561051636_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC73/content_1561051636_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:73a17c45-15f0-4897-a9fd-ac0c47ed1204,http://cch2.org/portal/collections/individual/index.php?occid=3335295
3340493,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/92fc4717-ea32-4eae-8cba/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/JEPS110/content_1561070660_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/JEPS110/content_1561070660_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:007c8f09-1b47-4450-8f4e-6ea5bb01befb,http://cch2.org/portal/collections/individual/index.php?occid=3340493
3340573,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/5c412d1f-5959-48e8-96c4/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/JEPS110/content_1560381639_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/JEPS110/content_1560381639_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:3f0ede88-2314-4542-be95-1722b01b4e2b,http://cch2.org/portal/collections/individual/index.php?occid=3340573
3340619,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/6405dc6d-30a2-4f60-b6d7/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/JEPS1/content_1561062923_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/JEPS1/content_1561062923_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:3cad068f-8ed4-4820-98a4-c45cae95b5cb,http://cch2.org/portal/collections/individual/index.php?occid=3340619
3343332,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/2f25a958-6b62-4f27-a0f9/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC1239/content_1560369310_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC1239/content_1560369310_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:8f194370-aa59-44dc-9d00-797f48b91ca5,http://cch2.org/portal/collections/individual/index.php?occid=3343332
3343355,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/3c81e354-fd05-467d-98f0/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC1239/content_1560398793_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC1239/content_1560398793_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:b41c07e5-c511-43ce-9cdf-d9e42f6efe80,http://cch2.org/portal/collections/individual/index.php?occid=3343355
3345264,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/cfa7681c-a299-4ef5-a243/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC24/content_1561656555_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC24/content_1561656555_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:731717ee-dd10-45fc-b938-d0fb38dab635,http://cch2.org/portal/collections/individual/index.php?occid=3345264
3346340,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/6cf9ef90-b52a-40fc-9c12/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC545/content_1560483531_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC545/content_1560483531_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:a2a91e6c-5aa6-4539-8a9a-bc03f5deef5c,http://cch2.org/portal/collections/individual/index.php?occid=3346340
3346967,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/541cd8d9-7f28-4584-84dc/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC660/content_1561501618_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC660/content_1561501618_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:8c349038-3fe4-4f87-9f67-2a96c7a5f941,http://cch2.org/portal/collections/individual/index.php?occid=3346967
3347073,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/17f8d094-b0b0-4694-95aa/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC67/content_1561649398_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC67/content_1561649398_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:4c52335b-f4a0-495e-85cf-dae9983aebec,http://cch2.org/portal/collections/individual/index.php?occid=3347073
3348015,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/c3e1d850-113f-4337-86b3/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC880/content_1561060539_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC880/content_1561060539_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:3086adc5-3c80-49be-8633-a49aa31d7529,http://cch2.org/portal/collections/individual/index.php?occid=3348015
3351224,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/438d0518-c623-4066-951f/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/JEPS2/content_1560964747_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/JEPS2/content_1560964747_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:0bf59115-ff9f-4ce9-b536-bc7cb26d2c44,http://cch2.org/portal/collections/individual/index.php?occid=3351224
3351280,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/ab96d540-e1cd-4d97-b21c/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/JEPS1/content_1560299542_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/JEPS1/content_1560299542_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:b201e810-d668-45f2-aa35-b771e4a32edd,http://cch2.org/portal/collections/individual/index.php?occid=3351280
3352023,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/94b03521-b45f-4ff0-86fe/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/JEPS1/content_1561655582_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/JEPS1/content_1561655582_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:ee9bfdc8-42e6-466c-947a-0bcd9cfacda6,http://cch2.org/portal/collections/individual/index.php?occid=3352023
3352293,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/a0e51d04-bac2-4dce-893e/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/JEPS3/content_1560297883_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/JEPS3/content_1560297883_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:90df3573-a212-42c0-b4c7-87d176b7aa9d,http://cch2.org/portal/collections/individual/index.php?occid=3352293
3352374,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/48fccd85-e1a4-42d6-a109/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/JEPS1/content_1560977139_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/JEPS1/content_1560977139_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:e0999173-2043-41f6-a6aa-061cffb1c3c3,http://cch2.org/portal/collections/individual/index.php?occid=3352374
3352511,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/fc07bece-eb81-4977-bf0b/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/JEPS1/content_1560276009_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/JEPS1/content_1560276009_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:e1d5fade-e0cd-4b26-8d43-5c99745d8b2f,http://cch2.org/portal/collections/individual/index.php?occid=3352511
3353368,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/0e6b3f03-f869-443b-8274/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/JEPS76/content_1561060204_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/JEPS76/content_1561060204_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:72d4b657-8ac9-4f9b-98b7-b9bd7143adf9,http://cch2.org/portal/collections/individual/index.php?occid=3353368
3353470,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/b724a8a0-0fc5-46de-8dec/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/JEPS107/content_1560962910_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/JEPS107/content_1560962910_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:99b813eb-f367-4ab3-b5f2-3e52ae28e396,http://cch2.org/portal/collections/individual/index.php?occid=3353470
3353552,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/6f3c3a41-010e-47d1-9469/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/JEPS1/content_1560318800_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/JEPS1/content_1560318800_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:77dd528b-5525-40b0-9d9d-be24c8ccd423,http://cch2.org/portal/collections/individual/index.php?occid=3353552
3354212,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/4793baf4-7582-4704-9bda/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC1019/content_1560369745_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC1019/content_1560369745_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:5d34bc41-bf6c-4ec6-8000-adbe6842ed22,http://cch2.org/portal/collections/individual/index.php?occid=3354212
3354366,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/0d7567ec-3454-4c7f-afb6/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC1057/content_1560211436_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC1057/content_1560211436_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:392df233-61e2-42b0-bb2c-c50534b8128a,http://cch2.org/portal/collections/individual/index.php?occid=3354366
3354437,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/f4769551-15ed-405a-acde/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC107/content_1560319251_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC107/content_1560319251_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:a08ab06f-ade4-4fc7-b73a-2bceeb51e174,http://cch2.org/portal/collections/individual/index.php?occid=3354437
3357432,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/277892c9-87c8-405f-b285/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC24/content_1561067021_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC24/content_1561067021_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:f2ea049e-8662-498a-8ed4-d72669caa7f4,http://cch2.org/portal/collections/individual/index.php?occid=3357432
3357574,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/9cf17aa1-98b8-4bd6-aa9e/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC303/content_1560229122_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC303/content_1560229122_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:7cd02761-e3d8-448e-9c32-96b7a664418f,http://cch2.org/portal/collections/individual/index.php?occid=3357574
3358816,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/05cd58cf-7694-4bc6-b2f4/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC606/content_1560470305_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC606/content_1560470305_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:1563ce9e-591e-4aa7-96af-2d431d594edd,http://cch2.org/portal/collections/individual/index.php?occid=3358816
3360303,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/a9f6fce0-3745-454e-a1d6/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC916/content_1560451955_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC916/content_1560451955_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:2bcad995-c76e-4187-acb0-994c878911ac,http://cch2.org/portal/collections/individual/index.php?occid=3360303
3363476,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/97fec47d-9522-4856-8896/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/JEPS110/content_1561071390_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/JEPS110/content_1561071390_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:487d9ef4-2220-40be-8b87-82785bcb5955,http://cch2.org/portal/collections/individual/index.php?occid=3363476
3365543,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/32180886-b982-4452-837e/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/JEPS3/content_1560448903_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/JEPS3/content_1560448903_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:4c20b63b-5942-4cb0-88d0-a4ac97913180,http://cch2.org/portal/collections/individual/index.php?occid=3365543
3366075,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/e0b50a87-b180-49d3-9272/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/JEPS1/content_1560906920_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/JEPS1/content_1560906920_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:54f647fe-8c35-4dc5-8d07-ffa4c4361a2e,http://cch2.org/portal/collections/individual/index.php?occid=3366075
3367801,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/cbc7b2e4-670d-43d8-a60c/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC126/content_1561656963_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC126/content_1561656963_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:d47476b0-158c-4ced-9f58-63fd4160da11,http://cch2.org/portal/collections/individual/index.php?occid=3367801
3367836,https://webapps.cspace.berkeley.edu/ucjeps/imageserver/blobs/bb18f1fe-84f4-4e75-91de/derivatives/OriginalJpeg/content,http://cch2.org/imglib/cch2/UCJEPS/UC1299/content_1560471840_tn.jpg,http://cch2.org/imglib/cch2/UCJEPS/UC1299/content_1560471840_web.jpg,"UCJEPS - University and Jepson Herbaria, University of California, Berkeley (UCJEPS)",urn:uuid:f1710ea7-dab3-4b33-908d-6f12b97ff2f8,http://cch2.org/portal/collections/individual/index.php?occid=3367836
