specimen_number,long_n5k,lat_n5k,replicate,elev_m_n
HSC201529,-122.430316738831,38.8548705115547,rep4,675.61
HSC201530,-123.936286237352,41.1524426082817,rep4,100.52
HSC201531,-123.515827352622,40.8278266229531,rep4,779.1
HSC201532,-123.519327427358,40.867061676428,rep4,222.27
HSC201533,-120.606376341894,35.1838018632154,rep4,94.78
HSC201535,-123.157829854838,39.5743457277311,rep4,935.27
HSC201537,-123.634512789554,40.5410722345883,rep4,778.2
HSC201539,-123.698890651558,38.9708037642986,rep4,16.24
HSC201540,-123.181641993327,38.9151707203749,rep4,666.9
HSC79847,-117.807313902532,34.2414882429459,rep4,558.14
IRVC100599,-116.592114889421,34.0424505876963,rep4,827.35
IRVC100600,-116.442204690134,34.139715832182,rep4,1219.71
IRVC15781,-116.431677985599,34.1412260180667,rep4,1177.76
JEPS104716,-121.494668905755,37.6323906650193,rep4,163.55
JEPS110841,-122.300548389484,38.4176622930723,rep4,446.11
JEPS110843,-122.348896674099,38.5179879961173,rep4,138.67
JEPS110844,-122.432668272016,38.6056903236251,rep4,346.07
JEPS110845,-122.451757129461,38.6021211714954,rep4,522.6
JEPS110846,-122.42879243252,38.6109049179552,rep4,278.18
JEPS110847,-122.339421989075,38.3637806553087,rep4,31.86
JEPS110848,-122.53778069777,38.5151042351961,rep4,559.82
JEPS110862,-122.410280658094,38.4577091894422,rep4,45.04
JEPS111846,-122.210791929279,37.9821027161886,rep4,231.36
JEPS1487,-122.577689964868,37.9078260232615,rep4,213.61
JEPS1490,-118.498352742688,35.5810894766357,rep4,911.16
JEPS1494,-121.942107342396,37.2091926986469,rep4,495.34
JEPS1495,-116.517297410673,33.5512792897639,rep4,1619.94
JEPS1497,-118.007247646811,34.2034633724735,rep4,1053.68
JEPS1518,-117.989788,34.1939666565584,rep4,801.37
JEPS1796,-119.632107819064,36.9978468858239,rep4,288.68
JEPS1797,-121.99344961005,38.4651900563438,rep4,64.2
JEPS1803,-115.690426386266,34.7584728201565,rep4,1150.69
JEPS1805,-118.166950938565,34.2061899679091,rep4,383.15
JEPS18372,-117.235982091652,32.8102919707147,rep4,76.2
JEPS1879,-123.913114726325,41.8344821995584,rep4,700.89
JEPS1889,-116.723400185706,33.202082152886,rep4,902.92
JEPS1913,-119.616616622878,36.5673585826658,rep4,93.83
JEPS21155,-120.844233795151,38.4404120973762,rep4,251.76
JEPS25353,-121.688739671031,37.8724601836436,rep4,60.44
JEPS2989,-122.03695309999,38.9701849156513,rep4,49.98
JEPS30298,-119.496987285638,37.1291287824118,rep4,392.94
JEPS3117,-120.362422343657,38.1092985490351,rep4,676.21
JEPS3134,-118.861354152924,36.4531461170517,rep4,422.06
JEPS3135,-116.72447898737,33.74257677804,rep4,1593.43
JEPS3136,-122.013436363373,39.0019008658012,rep4,25.23
JEPS35787,-122.483840413747,38.2873169616868,rep4,24.95
JEPS45200,-120.458184634023,37.6581046038594,rep4,85.6
JEPS83176,-121.542769757148,36.3621575488122,rep4,768.88
JEPS85033,-122.256206395439,38.3771611628671,rep4,332.17
JEPS94183,-122.424693290477,39.3571673618249,rep4,254.36
JROH5546,-122.229691080432,37.4003313952152,rep4,169.31
LOB115754,-116.684012418296,33.9172770811512,rep4,385.11
LOB115763,-117.434780281288,33.652404121373,rep4,865.47
LOB115764,-117.484651274147,33.6069426931674,rep4,516.37
LOB115765,-117.465973223648,33.5745983218012,rep4,757.76
OBI106017,-117.31939,34.0077220617265,rep4,327.39
OBI106019,-120.66211,35.2333793816234,rep4,33.33
OBI106022,-120.000587012432,35.354407258442,rep4,616.31
OBI106023,-119.733772421155,35.049408516278,rep4,934.64
OBI106025,-120.323043528412,35.473044519221,rep4,443.2
OBI106026,-120.393288145718,35.1173692168597,rep4,240.5
OBI106031,-120.461081800714,34.7693491381097,rep4,82.01
OBI106032,-120.642272236458,35.3855004301267,rep4,333.67
OBI106034,-122.695477582166,38.0661397955321,rep4,63.2
OBI106036,-123.72636869427,38.9131644026789,rep4,0
OBI106039,-120.576437940879,35.4330607919504,rep4,286.17
OBI106041,-121.067973690674,35.6858844599243,rep4,822.85
OBI106042,-120.455895543128,35.2486344820972,rep4,597.56
OBI106043,-120.928073334234,35.7721246870344,rep4,412.81
OBI106044,-119.816561543809,34.4787548808532,rep4,242.55
OBI106047,-120.480599015401,35.2475080535477,rep4,382.03
OBI106053,-120.895914277994,35.5446650485556,rep4,548.63
OBI106058,-116.547866903718,32.5871417864684,rep4,738.91
OBI106060,-119.586234937992,34.4917480316423,rep4,546.08
OBI106061,-120.488071302367,35.4505709181495,rep4,417.68
OBI106063,-120.308527262322,35.4858464981518,rep4,451.8
PGM1097,-121.073263220897,36.1148444496402,rep4,171.9
POM126452,-116.60908079093,32.8629142539738,rep4,1100.17
POM126470,-117.314024173819,33.961673337667,rep4,409.62
POM128992,-117.089885237114,33.9993823266185,rep4,678.92
POM13005,-116.727231339296,33.7094007631252,rep4,1372.14
POM155815,-117.258379462166,33.320492914729,rep4,182.15
POM202997,-120.587957255997,35.4306553939531,rep4,371.6
POM210106,-116.523040486374,33.0594775200536,rep4,947.12
POM226856,-122.222963152872,37.3910449922331,rep4,165.08
POM229166,-117.355651186278,34.4590314987639,rep4,988.96
POM258226,-116.923303811717,33.8294806994472,rep4,1050.54
POM263485,-122.442162896992,38.5706810417959,rep4,489.19
POM289745,-122.162332190071,37.4126908045066,rep4,49.93
POM289748,-119.833053253889,37.2686122109384,rep4,450.49
POM289751,-117.153149907197,33.4609588483903,rep4,484.65
POM293455,-117.302563206285,34.2358435782347,rep4,1510.46
POM296771,-117.707527596189,34.1601320065905,rep4,706.3
POM305712,-116.697816704815,33.2258795318518,rep4,848.07
POM307904,-119.283063214125,35.5004889293061,rep4,104.84
POM346565,-122.742266044534,39.0098437159909,rep4,403.74
POM347129,-117.486700359784,34.2123257896935,rep4,1392.65
POM3534,-117.706765678424,34.0964983689104,rep4,363.4
POM3611,-117.700839508898,34.1247571370548,rep4,468.67
POM46977,-116.772888246739,33.1829293569436,rep4,1008.44
POM47079,-116.75839889243,32.7117540348762,rep4,733.52
POM48180,-116.574905619022,32.9177032648793,rep4,1294.34
POM49021,-117.182495674356,34.2323638746336,rep4,1643.76
POM65315,-122.448948921442,37.735660566701,rep4,135.63
POM6554,-117.4392201889,34.3459202143484,rep4,1231.52
POM65806,-121.924742699169,36.5146184351799,rep4,176.93
POM7063,-117.783485112012,34.0948305966582,rep4,301.18
POM73427,-116.601091492831,33.0699567355466,rep4,1310.11
POM97174,-118.283278656733,35.1018231860885,rep4,1155.24
POM97180,-116.483498456063,32.9013115235501,rep4,1631.16
POM97226,-116.656958550853,33.2556500438465,rep4,921.78
RSA0035444,-116.853367693722,33.3415414930879,rep4,1511.88
RSA0037197,-116.611738322879,33.521066580934,rep4,1274.83
RSA0043192,-118.180103996006,34.2418159671178,rep4,655.54
RSA0057838,-117.690111717218,34.2198596660408,rep4,1530.85
RSA0059611,-116.53606982202,33.6544600359348,rep4,1198.74
RSA0060576,-116.803636244449,33.6996733555302,rep4,883
RSA0070947,-118.25346838278,34.3131479888392,rep4,728.41
RSA101759,-118.77936779073,36.1578038744668,rep4,828.17
RSA113487,-121.492236809477,36.2780108880721,rep4,674.64
RSA114997,-123.787435237598,40.9335551687104,rep4,850.71
RSA120045,-122.182773230856,37.2827804943308,rep4,431.32
RSA12318,-117.157943510484,33.226564301973,rep4,458.16
RSA124603,-120.152974651503,36.6991415169028,rep4,57.75
RSA12926,-117.513344792039,33.5977119860533,rep4,231.03
RSA15266,-122.274556779586,37.4008806451619,rep4,429.51
RSA156323,-118.00381122269,34.1812696949105,rep4,682.63
RSA15640,-120.669278989475,36.4294266667508,rep4,627.18
RSA180273,-117.291749002059,33.4996348066076,rep4,562.84
RSA182182,-117.730866287087,34.1480192158467,rep4,609.26
RSA191096,-118.013877042896,34.2383462351137,rep4,1083.72
RSA191996,-117.364916947739,33.5058675952168,rep4,593.3
RSA191997,-117.326114402069,33.5010309791897,rep4,717.55
RSA195363,-122.458388654277,38.7128085130459,rep4,337.73
RSA222969,-117.543396878654,34.1667943172162,rep4,671.05
RSA225716,-117.92868514005,34.1587432206739,rep4,481.03
RSA226234,-117.834367752677,34.1633033012848,rep4,578.37
RSA233474,-117.688257833914,34.157699181373,rep4,682.64
RSA247113,-118.020689260264,34.1896170494862,rep4,529.58
RSA250674,-117.716078578717,34.1691393231085,rep4,1098.14
RSA252917,-117.78229908107,34.4756325185592,rep4,1125.7
RSA274234,-117.774550320181,36.0544662064842,rep4,1179.23
RSA276027,-117.766539047074,34.1442898813052,rep4,444.39
RSA29514,-119.426147197103,34.9575189216103,rep4,1006.13
RSA29712,-117.637216787828,34.1844102979726,rep4,987.1
RSA305715,-118.430928569542,33.3794387798164,rep4,265.44
RSA309677,-117.360688219571,34.2831471544865,rep4,1091.44
RSA3166,-117.710826055528,33.8216110572566,rep4,407.22
RSA31814,-119.299294997377,34.3771999806717,rep4,133.31
RSA329566,-116.974030212408,33.5857621609276,rep4,609.05
RSA333764,-117.253845879832,34.3530132944234,rep4,952.41
RSA336454,-117.158854587066,34.1670566298164,rep4,1330.07
RSA346564,-117.499638588343,34.2025723549436,rep4,1537.09
RSA346567,-117.75735821262,34.1855063368257,rep4,770.91
RSA359870,-117.335301259343,33.8175347877819,rep4,671.68
RSA381419,-119.273090621604,36.913237761302,rep4,333.04
RSA40756,-122.548569468611,39.6282194525781,rep4,228.13
RSA421268,-117.799856623452,34.1525208010126,rep4,797.05
RSA421285,-118.798910428329,35.6318992888668,rep4,842.31
RSA421297,-118.046206881988,34.2009275828328,rep4,1116.78
RSA421299,-118.46545624435,34.7490516807554,rep4,872.07
RSA421307,-118.558107257994,34.3062948132353,rep4,716.74
RSA421308,-118.254060905159,34.0281671768551,rep4,69.97
RSA421311,-117.709208379301,34.131581570663,rep4,477.23
RSA421316,-118.249126571438,34.1571824093925,rep4,184.97
RSA421327,-118.445636940432,34.1569245811033,rep4,197.35
RSA421331,-117.363389826919,33.7441919105007,rep4,508.12
RSA421360,-117.403511967543,34.3506881926527,rep4,1227.61
RSA421361,-117.408813200295,34.3616808877121,rep4,1221.19
RSA421366,-117.28295946293,34.254055253727,rep4,1394.22
RSA421368,-116.899395273894,33.4425452036048,rep4,623.88
RSA421370,-116.585958034278,33.2418065867936,rep4,1140.19
RSA421373,-119.248838562983,34.4925538941406,rep4,1082.97
RSA421376,-122.582904047891,37.8853831478084,rep4,116.59
RSA421377,-118.160107953008,34.3047006190203,rep4,725.84
RSA421482,-117.162069603925,34.1658217001197,rep4,1315.16
RSA421484,-118.206661826547,34.4476723389592,rep4,790.73
RSA421485,-117.242206655044,34.2531800486771,rep4,1709.11
RSA421496,-117.596543958547,34.3563153418785,rep4,1835.05
RSA421498,-116.469845495097,32.8516668042182,rep4,1565.34
RSA43793,-116.853227079987,33.3323041962101,rep4,1412.15
RSA44096,-119.381064589067,34.4792401055399,rep4,1341.95
RSA483609,-116.685492686745,33.6299556110513,rep4,1814.87
RSA489150,-116.4187,34.1107185625734,rep4,1040.57
RSA51250,-122.407714691229,37.6756540698909,rep4,283.41
RSA518016,-117.640184955554,34.5138393828534,rep4,1007.38
RSA522735,-116.99196520047,33.5144380286035,rep4,756.08
RSA523514,-116.94829971354,33.5317772346655,rep4,644.93
RSA524475,-116.963726530721,33.4844431939081,rep4,444.85
RSA554391,-117.21635901146,34.3024317910836,rep4,1492.43
RSA575409,-117.507770538922,34.2087474398326,rep4,1641.98
RSA584043,-117.71700514741,34.192504667002,rep4,1243.34
RSA587321,-116.974755743744,33.4035280470061,rep4,1260.24
RSA588054,-118.035268245379,34.4622504820465,rep4,1134.92
RSA588711,-117.430830916004,33.6231505589155,rep4,612.55
RSA588783,-117.444475348948,33.6236579709301,rep4,830.61
RSA589117,-117.792413134929,34.4496493319674,rep4,1353.24
RSA59320,-119.447968729534,34.9557150094331,rep4,906.42
RSA597259,-117.473259221721,34.1660404352825,rep4,515.22
RSA597821,-118.049163681357,34.5243002039849,rep4,937.1
RSA598950,-117.828909132561,34.1353980086952,rep4,274.86
RSA603648,-121.928063700299,36.5133952101542,rep4,117.31
RSA605958,-120.294359403452,35.7220165448815,rep4,348.49
RSA606291,-117.034657422142,33.6222704171222,rep4,630.74
RSA607025,-117.873811672088,34.2712493182982,rep4,971.43
RSA607224,-117.978525618184,34.300435541149,rep4,1167.53
RSA608053,-121.53646583546,36.914015121672,rep4,71.07
RSA608634,-117.786304749824,34.081240726226,rep4,347.46
RSA613142,-117.078497972452,33.4526791099924,rep4,403.98
RSA615,-117.689075887082,33.8912405086024,rep4,224.04
RSA645309,-117.417206779137,33.6458812767282,rep4,763.08
RSA646981,-118.284230454907,34.2306960592772,rep4,624.34
RSA652199,-117.683427628916,34.1584705026039,rep4,686.7
RSA652200,-118.054853642155,34.209406470726,rep4,1339.8
RSA656407,-117.510511289224,34.2237558418267,rep4,1384.64
RSA660848,-118.117452265358,34.2922089566203,rep4,1359.34
RSA662611,-117.734490504687,34.1924452288849,rep4,928.54
RSA66658,-117.665609238178,34.2011128708406,rep4,1302.73
RSA668058,-116.825295861435,33.3215312123072,rep4,1377.04
RSA673728,-116.719904385226,33.6950542758947,rep4,1469.89
RSA69060,-116.817274485655,33.2487120202781,rep4,832.12
RSA69363,-116.895712794882,33.352238857101,rep4,1653.51
RSA699273,-117.596442170127,33.8009174022937,rep4,877.61
RSA721505,-117.634530637683,34.1895342240552,rep4,1253.21
RSA730888,-118.276511480543,35.4186092770172,rep4,1811.3
RSA747646,-119.368070007253,34.948271524889,rep4,979.39
RSA749469,-117.654968518716,33.718839028615,rep4,401.59
RSA75867,-118.124102509612,34.1991474905103,rep4,499.33
RSA75874,-116.917309683194,33.5795811413679,rep4,744.94
RSA75876,-123.082578555152,38.9780794184555,rep4,168.59
RSA75877,-122.566833514487,37.881859255843,rep4,77.67
RSA75880,-116.756092244456,33.2393205579927,rep4,818.51
RSA75881,-117.141725614063,34.185480064956,rep4,1167.86
RSA75883,-117.986506694588,34.3075275648362,rep4,1332.67
RSA75884,-118.507795752725,34.3280985809909,rep4,498.44
RSA771945,-117.807845083521,34.4541840246985,rep4,1293.54
RSA783108,-117.297841634097,33.9925110984903,rep4,633.77
RSA783266,-116.619189048396,33.5870155865281,rep4,1544.9
RSA783331,-117.6445108265,34.1890155359342,rep4,1112.42
RSA785870,-117.790572138812,34.0761482144077,rep4,298.2
RSA785871,-117.208739211509,34.2729310825812,rep4,1645.78
RSA79215,-117.739093739759,34.1671485981917,rep4,1059.94
RSA79378,-123.518391419656,40.4211429889426,rep4,810.86
RSA798418,-121.27879287474,36.078277544466,rep4,426.81
RSA81004,-116.414581088683,34.1864965395573,rep4,1094.09
SBBG110918,-121.123739143784,35.9119177403959,rep4,275.49
SBBG113301,-121.236905026444,36.0831974996176,rep4,540.4
SBBG114359,-118.867633194694,34.6804734828535,rep4,1442.92
SBBG114372,-119.402572829923,34.9042114074661,rep4,1293.44
SBBG122441,-119.243829640547,34.410059611731,rep4,584.45
SBBG122442,-118.784256504605,34.4922251949527,rep4,440.9
SBBG122480,-118.80173113637,34.4701082151396,rep4,799.73
SBBG124298,-118.8705921207,34.7252321672094,rep4,1066.21
SBBG125441,-118.061527327081,34.2554386290903,rep4,1160.84
SBBG127047,-118.102152012657,34.2966773811963,rep4,1242.88
SBBG133171,-119.801669016506,34.4259707128217,rep4,8.78
SBBG15862,-118.232961917244,34.1128295373958,rep4,135.58
SBBG164498,-121.555422747034,36.3364301812445,rep4,1065.8
SBBG164500,-120.345103567855,34.6697728408248,rep4,147.17
SBBG164505,-119.455031246364,34.9837917795975,rep4,838.12
SBBG164507,-118.527087563376,35.1993612574639,rep4,906.46
SBBG164508,-118.625157191083,35.4425208929603,rep4,1787.69
SBBG164509,-120.605289635608,35.3393345137142,rep4,627.69
SBBG164510,-119.551918913894,37.3421198261797,rep4,1308.04
SBBG164512,-120.781954918082,36.5371648058863,rep4,681.27
SBBG164515,-120.463728818644,34.9732013122738,rep4,56.37
SBBG164516,-120.019585933836,35.325530543136,rep4,610.57
SBBG164517,-120.156942105783,35.5913535078125,rep4,627.75
SBBG164522,-120.147928715961,34.7717425444549,rep4,412.8
SBBG164525,-120.203686637617,34.5032836290852,rep4,578.07
SBBG164526,-119.663514316644,34.4619999305002,rep4,422.01
SBBG164527,-120.195746368138,34.9286095589463,rep4,742.25
SBBG164529,-118.896348031806,34.6202841780329,rep4,1471.72
SBBG17321,-119.526638519662,34.4682248258517,rep4,1059.01
SBBG23031,-119.989974608011,34.7898356861066,rep4,673.43
SBBG27701,-117.194113704861,34.2943945033807,rep4,1423.33
SBBG48273,-119.690794109775,34.4333927437932,rep4,45.26
SBBG64777,-119.184230217154,34.4696671717223,rep4,478.88
SBBG64792,-119.967338022268,34.7324067497028,rep4,1099.19
SBBG64807,-119.755570872015,34.5387218089134,rep4,313.33
SBBG82088,-119.932033200376,35.3977741973511,rep4,846.43
SBBG82157,-119.988447035618,34.7844269358492,rep4,818.86
SBBG82159,-119.37507159111,34.4219617187498,rep4,242.13
SBBG82202,-119.993165123023,34.713248729523,rep4,828.12
SBBG82204,-119.677880357629,34.7836133030212,rep4,1508.26
SBBG82469,-120.293598643997,34.6318941147052,rep4,178.15
SD00008033,-116.118173284636,32.6669186392447,rep4,1059.01
SD00008034,-116.131986411838,32.6404680023253,rep4,1009.16
SD00010429,-123.112358938855,38.3649992640018,rep4,0
SD00010457,-116.811540969817,32.8581841361457,rep4,420.57
SD00010459,-116.414826277302,32.923584465360904,rep4,770.66
SD00010464,-116.575351157219,33.2077998980816,rep4,1172.6
SD00010465,-116.489402161914,33.0862028830991,rep4,769.28
SD00010467,-116.51124478225,33.2225480582704,rep4,1305.04
SD00010469,-116.81954001908,33.0143464961244,rep4,434.02
SD00010470,-116.714139937273,33.3619185126772,rep4,1210.28
SD00010471,-116.732399385333,33.3337871535241,rep4,1045.27
SD00010472,-116.921723396634,33.3048801306001,rep4,659.53
SD00010486,-119.610023732149,37.2745570910498,rep4,1178.61
SD00010488,-117.774180665676,34.411947066595,rep4,1586.1
SD00010489,-117.894868175745,34.0035883952767,rep4,132.66
SD00010492,-118.116888904708,34.5017330155308,rep4,983.35
SD00010495,-118.750796851224,35.482625588463,rep4,617.01
SD00010502,-118.150805094638,34.2363128563787,rep4,1318.19
SD00010507,-120.411735745447,34.7739051972293,rep4,173.01
SD00010530,-116.42621532746,32.7656147275904,rep4,1441.79
SD00010547,-116.11071434677,32.6575712592251,rep4,1067.27
SD00010549,-116.563920260976,32.7387133168199,rep4,1080.22
SD00010551,-116.593425545937,33.0026493329966,rep4,1597.31
SD00010552,-116.45798585419,32.9058549432105,rep4,1655.33
SD00010554,-117.050583590052,32.5351815972015,rep4,-1000000
SD00010556,-116.592959612592,32.588346075018,rep4,692.95
SD00010557,-116.817062157532,32.8002371657738,rep4,357.62
SD00010558,-116.669027384999,32.8988760957035,rep4,956.63
SD00010560,-117.061809937267,33.3199592544978,rep4,350.93
SD00010563,-116.482541509411,32.8967308497484,rep4,1602.14
SD00010564,-116.649658861101,32.8835095688206,rep4,1014.16
SD00010565,-116.536978393894,32.9175409980394,rep4,1547
SD00010566,-116.60128170912,32.7839571979455,rep4,1206.13
SD00010567,-117.402935943879,33.4537306559984,rep4,793.99
SD00010569,-116.594712664874,32.9924583433643,rep4,1347.29
SD00010570,-116.58950640573,33.0465483391333,rep4,1332.77
SD00010571,-116.800263002996,33.1793571547082,rep4,1040.8
SD00010572,-116.869097340185,32.9413935066197,rep4,403.89
SD00010573,-116.617341637448,33.0783406247733,rep4,1216.68
SD00010574,-116.772733469551,33.1182278223337,rep4,642.38
SD00010575,-116.886561986511,33.2780816780719,rep4,757.1
SD00010578,-116.776712731279,32.7006225457727,rep4,728.5
SD00010587,-117.07788608507,33.3549196231,rep4,117.96
SD00010601,-116.545276876335,33.0585564156773,rep4,974.28
SD00010604,-116.580522974325,32.9995623054541,rep4,1611.65
